@relation 'mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R42-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
19.020251,5.390961,-1.910393,-11.468575,5.019048,-2.692426,-3.68498,-13.415033,3.468129,13.200164,8.895418,4.259804,2.330043,12.614181,-0.518578,-3.49983,5.794198,7.567344,10.195942,10.538265,4.375976,3.266565,-4.086743,-0.332966,-2.555688,10.710637,4.602613,7.104833,-14.094735,-0.262217,-5.076721,9.896582,c-CS-m,cluster5
18.128775,4.839752,-1.439497,-11.038852,5.309863,-1.899673,-3.158528,-11.990962,2.955473,12.959209,8.235429,4.165683,2.621814,12.52253,0.066715,-3.171986,4.835893,6.268853,9.704954,10.589288,3.907425,2.843518,-3.35082,-0.250766,-2.516107,9.398009,3.624278,6.391664,-13.358821,-0.683356,-4.457374,9.857787,c-CS-m,cluster8
18.330827,4.650948,-1.496435,-10.621855,4.983987,-1.860992,-3.112362,-11.513404,3.274134,12.717289,8.326897,3.940081,2.508136,12.106559,0.302745,-3.12603,5.018984,6.225566,9.447724,10.396424,4.102615,2.779824,-3.602165,-0.209829,-2.337993,9.109387,3.704006,6.260641,-13.543818,-0.498245,-4.728819,10.144466,c-CS-m,cluster8
18.159966,4.575836,-1.694252,-11.30269,5.347272,-2.059466,-3.336851,-12.234008,3.117806,12.919002,8.211365,4.195952,2.675814,12.505388,0.017691,-3.247365,5.21167,6.654801,9.494891,10.337702,4.084841,3.061758,-3.696546,-0.389285,-2.487052,9.591164,4.094298,6.629196,-13.624558,-0.640422,-4.82155,10.083828,c-CS-m,cluster8
17.775431,4.275179,-1.513743,-11.247718,5.749104,-1.464246,-3.444503,-11.768622,2.531986,12.635732,7.926949,4.04429,2.796372,12.594528,0.304569,-3.422567,4.953341,5.56991,9.199661,10.453422,3.897083,2.584784,-3.048077,-0.507501,-2.406983,8.640309,3.508343,6.439514,-13.100356,-1.18747,-4.232853,9.66836,c-CS-m,cluster8
18.237038,4.052162,-1.67891,-11.125873,5.751789,-1.445369,-3.555003,-11.984853,2.862321,12.93856,8.244714,4.254578,2.730216,13.251891,0.515638,-3.569566,5.017909,5.654819,9.122362,10.566901,3.983005,2.401676,-2.902765,-0.506091,-2.40988,8.258442,3.652552,6.668934,-13.345186,-1.059681,-4.230416,9.820778,c-CS-m,cluster8
17.868224,3.986914,-1.822363,-11.148639,5.281025,-1.25326,-3.683871,-12.037194,2.689298,12.776823,7.975129,4.130013,2.822547,12.980096,0.332969,-3.727605,5.161891,5.851025,8.901026,10.459346,3.863268,2.717499,-3.018201,-0.573212,-2.349324,8.327797,3.730444,6.80013,-13.215847,-0.974376,-4.291334,9.47253,c-CS-m,cluster8
23.987102,2.756375,-6.419207,-11.1849,4.793787,-4.571842,-6.850098,-15.890478,7.043913,18.009958,12.587489,5.141106,3.669341,17.049002,1.781392,-1.367825,8.365005,11.187062,11.067519,12.96321,3.119683,8.638688,-2.454872,1.051958,0.719,10.704386,11.221323,8.152612,-15.940959,1.766224,-7.352798,10.132251,c-CS-m,cluster2
23.076009,2.242874,-6.400092,-11.458001,5.144506,-4.501662,-6.677021,-16.170873,6.583643,18.029142,12.015217,5.478998,3.794078,16.706461,1.278288,-1.2416,8.173962,11.514902,11.098954,12.195508,3.709526,8.211937,-2.921294,1.401479,0.216922,11.331724,11.416728,7.68115,-15.622331,1.456424,-7.003868,10.23619,c-CS-m,cluster2
23.939452,3.309471,-6.001722,-11.710515,5.212868,-4.3771,-6.435582,-16.364089,7.392916,18.640546,12.388928,4.775683,3.691267,16.376677,1.493012,-1.224463,7.651009,11.03253,11.556006,13.500359,3.578737,7.573946,-2.970114,0.71841,0.167238,11.499537,10.92463,8.219878,-16.076367,1.253617,-6.870294,10.460368,c-CS-m,cluster2
23.572586,2.895729,-6.005897,-10.539465,4.085101,-3.480866,-6.532501,-14.738679,5.435418,16.358763,12.506465,5.26184,2.877624,17.36811,1.443858,-2.197191,8.229025,10.630976,10.560423,13.22246,2.421934,8.854943,-1.597974,1.790688,0.937294,9.074313,9.256474,7.609821,-14.981725,1.962242,-6.80198,9.21764,c-CS-m,cluster2
23.519672,2.409452,-6.247911,-10.747521,4.322975,-3.499205,-6.850623,-15.610938,5.014145,16.427839,12.489702,5.704696,2.859268,18.004909,1.286065,-2.225043,8.383036,10.78393,10.636571,12.816204,2.830708,8.558655,-1.665348,2.242616,0.812819,9.21829,9.61376,7.451437,-14.941723,1.863827,-6.519415,9.347274,c-CS-m,cluster2
23.668,2.626345,-5.874456,-11.14521,4.018358,-3.181964,-6.884207,-15.440083,5.187236,16.868157,12.404132,5.283837,2.926584,17.658483,0.637544,-2.135766,8.166911,10.719349,10.534498,12.736126,2.866658,8.259116,-1.725412,1.993745,0.651558,9.00488,9.524101,7.567659,-15.012123,1.888763,-6.106789,9.296099,c-CS-m,cluster2
22.496984,3.024438,-4.785966,-10.011442,3.836505,-2.81301,-5.282097,-13.225072,4.81842,14.756591,12.289074,4.593726,2.462519,16.815814,1.33261,-2.492508,6.656084,9.100396,9.635198,13.353048,2.265765,7.413032,-0.956096,1.730795,0.69966,7.753134,7.306265,6.427389,-13.902614,1.91503,-6.273265,8.720907,c-CS-m,cluster6
22.120525,2.410985,-4.790541,-10.234804,3.614482,-2.386239,-5.6636,-12.940179,4.263197,14.486625,11.796342,4.631002,2.468716,16.879921,0.998843,-2.035736,6.800638,9.343616,8.913036,12.297128,2.532076,7.564235,-1.145287,2.120562,0.844584,7.418045,7.5536,6.355308,-13.849142,2.11887,-5.833081,8.910203,c-CS-m,cluster6
23.142818,2.830966,-4.97846,-10.825884,3.595876,-2.488831,-6.171328,-13.743548,4.51264,15.195914,12.386029,4.583441,2.594822,17.38308,0.797613,-2.335643,7.120213,9.579737,9.496445,12.956774,2.345522,7.483951,-0.933541,1.956327,0.900647,7.695282,7.818973,6.750746,-14.412876,2.114411,-5.778643,8.90051,c-CS-m,cluster7
20.068003,2.370893,-3.910934,-9.346465,3.137092,-1.732764,-5.094663,-10.010034,3.943119,12.782474,10.326075,3.707767,2.486309,15.579774,1.01732,-1.931498,6.304178,7.436685,7.307822,11.883646,2.033331,6.691671,-0.55745,1.536154,1.4553,5.54399,5.645168,5.750895,-12.585921,2.0622,-5.074685,7.946743,c-CS-m,cluster6
20.040344,2.362012,-3.735251,-9.755076,3.420059,-1.499211,-4.933793,-10.119438,3.790124,13.063962,10.324053,3.886866,2.576956,15.621978,1.0122,-1.885226,6.142942,7.575542,6.970671,11.628504,2.443304,6.804372,-0.251168,1.651613,1.260084,5.57252,5.587217,5.737183,-12.679596,2.038317,-5.052458,8.376806,c-CS-m,cluster6
20.305926,2.680525,-3.686067,-10.109904,3.331518,-1.490087,-5.305227,-10.549308,4.224468,13.233892,10.644613,3.417182,2.400834,15.711138,0.936102,-1.904582,6.089686,7.825645,7.12287,11.781796,2.487847,6.411498,-0.742063,1.552777,1.507433,5.938338,5.917436,5.844234,-12.709463,2.179301,-4.880594,8.548847,c-CS-m,cluster6
16.81361,1.678795,-4.242757,-7.434113,4.388871,-0.914459,-3.939413,-9.990372,3.228799,10.344421,9.675953,4.471842,1.774708,13.895362,2.176843,-2.821916,5.379431,6.592383,5.47875,10.809556,1.430037,7.207216,1.237654,1.278252,0.305901,4.02419,5.25036,4.47515,-9.816918,1.242301,-5.011209,5.867921,c-CS-m,cluster6
17.034439,1.57375,-3.839723,-7.584588,4.140114,-0.566753,-3.821429,-9.882652,3.619732,10.472604,9.777506,4.189375,1.849179,14.158873,2.22131,-2.823302,4.875224,5.974676,5.074874,10.399006,1.660063,6.604131,1.044534,0.957784,0.527671,3.638346,5.225583,4.632074,-9.943837,1.101688,-4.91499,6.544738,c-CS-m,cluster6
17.244372,1.029043,-4.097014,-7.910172,3.885776,-0.24602,-4.5277,-10.364417,3.370827,10.682309,9.341068,4.13697,1.867376,14.652322,1.771046,-3.089026,5.52308,6.280858,5.38471,10.345297,1.743328,6.268683,0.437163,1.359947,0.723164,3.517139,5.795546,4.71662,-9.958191,1.091947,-4.523,6.663357,c-CS-m,cluster6
24.025807,2.105872,-5.462859,-8.941077,4.511372,-4.258521,-6.096394,-11.998238,6.731631,14.742806,13.025587,5.038226,2.93801,16.141586,2.840671,-2.282893,5.785647,8.147264,8.49772,11.772872,3.628236,10.061641,0.627943,1.122357,0.885312,7.278112,7.438867,7.837544,-14.9169,3.582094,-9.01243,10.245553,c-CS-m,cluster2
23.744073,1.805272,-5.823106,-9.332615,4.799033,-4.116092,-6.363929,-13.131382,6.3599,15.33185,12.598408,5.338238,2.964942,16.164108,2.465808,-2.273545,6.152369,8.79,8.79066,11.394178,3.891099,10.008811,0.205953,1.455621,0.423052,7.766381,8.11501,7.898318,-14.922766,3.153593,-8.844049,10.204308,c-CS-m,cluster2
24.026371,1.992556,-5.769655,-9.592324,4.910309,-4.256927,-6.668453,-13.309711,6.537442,15.36697,12.730007,5.269697,3.00989,16.445478,2.129835,-2.467627,6.333216,9.124913,9.044421,11.609133,3.854989,9.989712,0.22105,1.444809,0.657476,7.758838,8.396485,7.935299,-14.871825,3.478543,-8.871,10.118547,c-CS-m,cluster2
22.621909,1.656339,-4.784125,-8.435349,3.767001,-3.335201,-5.862775,-11.492987,5.107038,12.894013,12.324896,4.689552,2.150876,16.854595,2.057832,-2.89367,5.595229,7.638034,7.728835,11.496991,3.114007,9.21741,0.753839,1.541349,1.123018,5.912764,6.175854,6.885349,-13.4063,3.581382,-7.544285,9.282447,c-CS-m,cluster6
22.908599,1.343392,-5.105022,-8.929891,3.769918,-3.224514,-6.002732,-12.099901,4.988542,13.181792,12.235626,4.958934,2.157985,16.765323,1.58855,-2.989071,5.880413,8.095024,8.244065,11.775465,2.992764,8.732274,0.403143,1.895704,1.079804,5.629624,6.86034,6.899979,-13.537051,3.333112,-7.162538,8.950754,c-CS-m,cluster6
22.986517,1.707662,-5.132728,-8.767333,3.621096,-3.180901,-6.079105,-11.946446,5.111237,13.3138,12.133773,4.78663,2.231425,16.749141,1.835184,-2.966844,6.037761,8.253659,8.287082,11.85957,3.092204,9.035775,0.172311,1.732946,1.122454,6.051656,6.722855,6.98561,-13.604977,3.414328,-7.356737,9.34506,c-CS-m,cluster6
20.244681,1.762182,-3.739129,-8.062705,3.332379,-2.407291,-5.135054,-9.27767,4.445407,11.098897,10.575315,4.071156,2.369354,15.808137,1.485327,-2.41089,4.688192,6.628581,6.037051,10.896496,2.985226,8.239456,0.772131,1.376402,1.645466,4.546103,4.619153,5.970596,-12.20382,3.552925,-6.492047,9.006238,c-CS-m,cluster6
20.357921,1.568944,-3.762459,-8.258527,3.283998,-2.148829,-5.301478,-9.16756,4.365265,11.183031,10.557665,4.040116,2.407495,15.937621,1.404503,-2.46057,4.808705,6.604675,5.967734,10.892634,3.018646,8.104222,0.835081,1.617827,1.807388,4.30549,4.773986,6.009274,-12.285887,3.628634,-6.421762,8.997765,c-CS-m,cluster6
21.323948,1.74906,-4.074,-8.572993,3.281128,-2.207779,-5.596216,-9.996168,4.673115,11.750032,10.981145,4.082378,2.248825,16.466087,1.512368,-2.784625,5.402464,7.112421,6.583949,11.750415,2.895175,8.126531,0.445158,1.562726,1.676021,4.522989,5.254235,6.435601,-12.768398,3.361542,-6.533375,8.968689,c-CS-m,cluster6
19.336314,1.435479,-3.380975,-8.124993,2.818862,-1.563605,-4.915368,-8.155209,3.901318,10.349062,9.816117,3.416853,2.429821,15.190512,1.471313,-2.377894,4.225548,5.822022,5.138629,10.636536,2.375561,7.588522,0.888826,1.074074,1.477318,3.330526,4.007517,5.64413,-11.4924,3.289139,-5.5545,8.267221,c-CS-m,cluster6
19.204164,1.435491,-3.309417,-8.183005,3.084725,-1.501515,-4.804501,-8.347075,3.986116,10.278402,9.776401,3.617785,2.403768,15.256369,1.468623,-2.471936,4.308688,5.991661,5.257197,10.702959,2.615911,7.266242,0.787908,1.089096,1.577704,3.497399,4.133827,5.737174,-11.524044,3.253614,-5.462864,8.294897,c-CS-m,cluster6
19.669966,1.462145,-3.402674,-8.533132,3.094033,-1.788389,-4.977917,-8.744976,4.054561,10.648151,10.029007,3.641829,2.445152,15.555827,1.409657,-2.598755,4.34293,6.109063,5.600869,11.133418,2.65183,7.285655,0.604202,0.962466,1.611989,3.587212,4.24951,6.019362,-11.914052,3.328811,-5.664954,8.423273,c-CS-m,cluster6
17.086475,0.545516,-2.742257,-8.483926,2.955403,-0.963727,-4.61135,-6.97036,3.706348,9.314436,8.377824,3.12327,2.897847,13.88105,0.861673,-1.916474,3.652651,5.255467,3.822279,9.399107,2.87721,6.667472,0.77591,0.788639,1.664948,2.923,3.485304,5.304716,-10.650878,3.14821,-5.017677,7.844962,c-CS-m,cluster8
17.073374,0.616802,-2.792653,-8.480793,2.811517,-0.814895,-4.468184,-7.192821,3.313955,9.356249,8.345246,3.212731,2.728539,14.157338,0.842083,-1.94064,3.745652,5.421757,4.000733,9.263621,2.865808,6.453112,0.715472,1.064908,1.551022,2.974744,3.558905,5.206108,-10.871167,3.166471,-4.734481,8.116257,c-CS-m,cluster8
16.946738,0.414533,-2.719259,-8.85714,2.687857,-0.888313,-4.333899,-6.800173,3.306539,9.49919,8.184595,3.142463,2.862254,14.122541,0.67488,-1.889903,3.531475,5.409027,4.131163,9.262867,2.9093,6.194299,0.619494,0.905187,1.624575,2.972514,3.675753,5.210038,-10.907727,3.306305,-4.374966,7.87132,c-CS-m,cluster8
19.205142,5.549456,-3.02153,-10.795114,5.616627,-4.602951,-3.691868,-12.939845,4.783219,15.563268,7.422122,4.837228,5.253284,10.470834,0.230659,-0.199125,5.719218,8.787851,9.69238,8.493665,4.118396,9.504229,-2.948183,0.458036,-3.63902,12.599114,6.31399,7.759033,-16.351015,0.200748,-6.802155,10.462917,c-CS-m,cluster5
19.259974,5.468632,-3.316701,-10.895722,5.30374,-4.494946,-3.712175,-12.928943,4.693461,15.022771,7.722588,4.78073,4.99259,10.391389,0.398228,-0.585726,5.704282,8.856007,9.819628,8.850904,3.979084,9.061967,-3.029428,0.044159,-3.179623,12.050262,6.437969,7.891177,-15.859402,0.123133,-6.439084,10.081778,c-CS-m,cluster5
19.543143,5.939691,-3.444493,-11.212881,5.368123,-4.561872,-3.780417,-13.397853,5.166489,15.598044,7.853941,4.804543,5.140193,10.563854,0.30866,-0.771457,6.191839,9.454347,10.194125,9.372524,4.044068,9.328668,-3.382508,0.052282,-3.352017,12.682144,6.819108,7.958749,-16.087265,0.238862,-6.651451,10.355722,c-CS-m,cluster5
17.131032,5.125178,-2.22286,-10.602538,5.383124,-4.417088,-3.044479,-10.779827,3.737156,14.085869,6.280245,4.359894,5.358726,9.917638,-0.240305,0.319835,4.8821,7.486383,8.673942,7.947403,4.364631,8.693423,-2.239782,0.442021,-2.948465,11.051622,4.87657,7.18087,-15.281935,0.284314,-5.91437,9.821509,c-CS-m,cluster5
17.642992,5.198863,-2.711695,-10.765884,5.323926,-4.233938,-3.25381,-11.488485,3.908035,14.145744,6.766002,4.743349,5.23194,10.130291,0.028139,-0.033048,5.342246,8.110844,8.942296,8.415238,4.156693,8.783036,-2.358179,0.488059,-2.626574,11.056281,5.469486,7.365792,-15.139305,0.203377,-5.978842,9.736374,c-CS-m,cluster5
17.836819,5.240666,-2.891702,-10.509672,5.611959,-4.450001,-3.064904,-11.70244,4.257946,14.026596,6.942351,5.166332,5.343546,10.167729,0.414802,-0.337109,5.839246,8.051055,9.27508,8.849538,4.243504,8.796419,-2.636796,0.451253,-2.60612,11.593146,5.606105,7.655538,-15.404588,0.093728,-6.547528,9.586731,c-CS-m,cluster5
17.376313,4.63181,-2.328602,-10.274711,4.606578,-3.337565,-3.215828,-10.192445,3.237094,13.153994,6.691484,3.868594,4.75136,10.107919,0.679061,-0.550565,4.737836,6.680012,8.282665,8.411958,3.659163,7.677927,-1.820657,0.390683,-2.284651,9.17336,4.234996,6.789152,-14.300102,0.032578,-5.404288,9.529186,c-CS-m,cluster5
18.135797,4.902665,-2.576919,-10.341189,5.307279,-3.78005,-3.054265,-10.870962,3.63501,13.782839,7.387283,4.330995,4.829472,10.444888,1.089141,-0.701011,5.193158,7.087872,8.675261,8.992647,3.722977,8.095734,-2.074133,0.631123,-2.594162,10.168605,4.551722,6.927528,-14.929391,-0.079363,-6.028881,9.748431,c-CS-m,cluster5
18.219571,4.454154,-2.490426,-9.943013,5.078385,-3.62666,-3.180009,-10.53241,3.953823,13.443186,7.238211,4.317388,4.792967,10.791309,1.436643,-0.636681,5.571477,6.871006,8.762887,9.167466,3.763405,7.559376,-2.277179,0.380973,-1.964951,9.579559,4.887679,6.991998,-14.970865,-0.090233,-5.585945,9.633265,c-CS-m,cluster5
15.90305,3.698852,-1.336927,-9.911586,4.023015,-2.674939,-3.322647,-8.031428,2.749423,11.742677,5.315492,2.96338,5.082041,9.756649,0.491137,-0.285031,4.571568,4.977846,6.901344,7.825929,3.594918,6.078842,-1.547873,0.186814,-1.182433,7.411309,3.082191,6.607318,-13.788029,-0.030782,-4.439182,9.23926,c-CS-m,cluster8
16.49234,3.386272,-1.472179,-9.591697,4.335739,-2.713848,-3.35121,-7.993174,2.958099,11.870548,5.773887,3.121592,4.922395,10.075624,1.230109,-0.550659,4.806441,4.845587,7.237241,8.268147,3.684651,5.805983,-1.859699,0.058498,-1.054869,7.227011,3.150845,6.7172,-13.84758,-0.020766,-4.469391,9.422408,c-CS-m,cluster8
17.433824,4.029057,-1.986006,-10.148093,4.492599,-2.50982,-3.468033,-9.339651,3.18326,12.707776,6.423574,3.377977,4.816334,10.52312,1.420765,-0.826001,5.280784,5.812946,7.845884,8.958174,3.640987,6.3693,-1.696584,0.373766,-1.284049,7.830454,3.796422,6.918535,-14.186814,-0.296854,-4.683807,9.344014,c-CS-m,cluster8
16.647911,3.186816,-1.696494,-10.239848,4.816994,-1.997292,-3.690311,-7.66827,2.37434,12.321619,5.405758,2.823177,5.297789,10.305598,1.466746,-0.694966,4.886858,3.951428,7.131089,8.589798,3.989059,6.124686,-1.243709,-0.001419,-0.820552,6.991782,2.885848,6.653443,-13.72352,-0.565085,-4.490721,9.440008,c-CS-m,cluster8
15.968407,3.242461,-1.183488,-9.8595,4.264896,-1.777048,-3.450548,-7.638382,3.086648,12.191519,5.143105,2.853647,5.267735,9.989341,1.343037,-0.58619,4.665457,4.533782,6.330337,8.000031,3.710979,5.628729,-1.300708,0.213437,-0.862149,6.415246,2.915679,6.766885,-13.434586,-0.389905,-4.016605,9.38686,c-CS-m,cluster8
16.309953,3.329939,-1.30425,-10.124275,4.515988,-1.924499,-3.688877,-8.061479,2.967117,12.304877,5.349034,2.805917,5.450998,10.170895,1.278195,-0.653132,4.976755,4.635664,6.683182,8.49525,3.579344,5.854384,-1.20062,0.19806,-0.763827,6.516699,3.079224,6.845486,-13.627388,-0.485593,-4.085033,9.302966,c-CS-m,cluster8
25.883527,3.652014,-6.160801,-10.829372,4.061282,-3.309746,-7.429474,-15.480388,7.272376,18.21505,13.600607,5.246482,3.088882,18.75134,1.475177,-2.346795,7.569003,9.558161,11.855782,14.795661,4.469642,9.024738,-0.838903,1.015773,1.844961,8.593142,9.087244,9.047092,-16.064492,2.597486,-6.393852,10.706527,c-CS-m,cluster2
25.428004,3.697606,-6.608572,-11.224595,4.171658,-3.610947,-7.604004,-15.326058,6.973834,18.301471,13.031852,5.595745,3.799562,18.305927,1.657176,-1.870606,7.914031,9.816971,12.039593,14.555337,4.313906,9.451408,-0.966677,0.856858,2.035075,9.00347,9.532498,9.330357,-16.01759,2.446293,-6.364348,10.430219,c-CS-m,cluster2
25.601112,3.626686,-6.375054,-11.326526,4.236217,-3.598653,-7.514496,-15.629216,7.116572,18.410091,13.534039,5.709809,3.717038,18.452822,1.456385,-1.827948,8.112924,10.094777,11.661692,14.569109,4.374798,9.153878,-0.97013,1.283611,1.961501,9.136473,9.613457,8.987,-15.939908,2.261057,-6.726961,10.46383,c-CS-m,cluster2
25.613119,3.253571,-5.961667,-10.786381,3.281471,-2.516547,-6.946036,-14.327038,6.058598,16.658106,13.702612,5.34716,2.746099,19.041907,1.740316,-2.929709,7.098686,9.307289,10.892393,14.92835,3.704235,9.057782,-0.87087,1.430875,1.710307,7.366866,7.902593,8.183284,-15.35497,2.712156,-6.275289,10.52736,c-CS-m,cluster7
24.832147,3.320932,-5.55361,-10.38281,3.477726,-2.585581,-6.950971,-13.836375,5.819329,16.417587,12.731005,5.357392,3.321836,18.253621,1.464395,-2.308777,7.619804,8.872319,10.685919,14.41134,3.594816,8.639345,-0.858034,1.540335,2.0201,7.254684,7.647824,8.129895,-15.148269,2.461741,-5.855196,9.735279,c-CS-m,cluster7
25.148538,2.982164,-5.72046,-10.333247,3.979915,-2.569759,-7.071435,-14.176159,6.066359,16.280715,13.353072,5.80016,3.280797,19.01595,1.995458,-2.645465,8.252347,9.23375,10.418984,14.829611,3.652919,8.506987,-0.477468,1.889129,2.622853,6.895996,8.200266,8.198971,-15.1729,2.515984,-6.222749,9.646305,c-CS-m,cluster7
23.684009,3.122371,-5.1854,-10.294475,3.47131,-2.197442,-7.109859,-12.941892,5.254517,15.68362,12.573535,5.201653,3.23982,18.469551,1.37759,-1.92339,6.892358,8.507482,9.183311,13.885716,3.138833,9.325022,0.261974,1.829279,2.472787,6.243376,6.925176,7.450841,-14.129864,2.806594,-5.809744,9.194973,c-CS-m,cluster7
23.065579,2.434181,-5.095072,-10.416898,3.515592,-2.31901,-6.78984,-12.74638,5.108279,15.255737,12.385003,5.479351,3.167109,18.069343,1.164097,-1.716424,7.221789,8.641446,9.206434,13.682929,3.33877,8.399113,-0.074116,2.122055,2.574713,5.941942,7.319241,7.127947,-13.842003,2.646144,-5.326635,8.636871,c-CS-m,cluster7
22.75485,2.58824,-5.111725,-9.66316,3.314255,-2.349788,-6.69571,-12.078817,5.127352,14.599094,12.048113,5.301903,3.210458,17.971641,1.621927,-1.694985,7.319189,8.410667,8.852655,13.935551,3.541788,7.965156,-0.322137,2.014456,3.34486,5.644804,7.008816,6.991527,-13.732334,2.627613,-5.627883,8.939442,c-CS-m,cluster7
21.799676,2.10187,-5.099376,-9.382504,3.220083,-1.366323,-6.763612,-10.941569,4.511256,14.221528,11.46915,4.907691,3.518836,17.557383,1.987899,-1.377389,6.194242,6.837548,7.801349,12.37984,3.145581,9.077841,0.966936,1.89239,2.951721,4.27656,5.721186,6.843759,-12.60665,2.140986,-4.905455,8.665601,c-CS-m,cluster6
22.354411,2.193687,-5.180126,-9.262673,3.358547,-1.415435,-6.821327,-11.346727,4.713852,14.356799,11.661928,5.378496,3.58463,18.271181,2.340981,-1.69789,6.527367,6.905295,7.921484,12.766526,2.821464,9.03751,1.18615,1.759765,3.0169,4.080237,5.881173,7.250739,-12.732361,2.305484,-5.01967,8.440367,c-CS-m,cluster6
21.461431,1.968488,-5.014083,-8.77565,3.46587,-1.557348,-6.640167,-11.005342,4.673515,13.553022,10.999356,5.189914,3.563384,17.603044,2.438534,-1.681037,6.778805,6.858771,7.830751,12.877353,3.145922,8.246651,0.552755,1.552155,3.403889,4.202357,5.713738,6.900094,-12.574698,2.245855,-4.782154,8.46742,c-CS-m,cluster6
21.953957,1.768997,-4.391424,-9.169709,2.822969,-0.506031,-6.402263,-9.937849,4.621527,13.994324,10.719591,4.424657,3.660866,17.449733,2.136738,-1.540075,5.819064,6.166962,7.091953,12.47303,3.006421,8.093158,0.354464,1.621459,2.956593,3.350169,4.915742,6.630595,-12.891576,2.385791,-4.062019,9.235453,c-CS-m,cluster6
22.486611,1.345902,-4.571778,-9.769511,2.97633,-0.067772,-6.693503,-10.848385,4.517299,14.145048,11.273863,5.549077,3.226544,17.721748,2.554148,-2.71848,5.949972,6.577591,7.000343,12.861243,3.890162,8.482611,0.812754,0.920627,3.148565,2.999926,5.425658,6.904038,-13.209466,2.269816,-4.582398,9.398381,c-CS-m,cluster6
21.504088,1.65803,-4.363119,-9.055718,2.747647,-0.472154,-6.393136,-9.978684,4.816196,13.364876,10.806232,4.753059,3.475393,17.451583,2.3833,-1.735744,6.030137,6.447734,6.928477,12.695442,3.157357,8.063854,0.254901,1.205457,3.323256,3.535131,4.936546,6.701168,-12.892295,2.365299,-3.950001,9.183843,c-CS-m,cluster6
23.026985,3.389875,-6.206558,-10.331848,5.965112,-3.952247,-6.713126,-16.103689,7.559534,18.24206,12.676229,5.48032,2.871035,15.95119,2.497498,-1.524083,8.033181,9.574448,11.621162,13.866556,4.670395,7.418032,-0.861811,1.698213,0.693685,10.014808,9.51795,8.870605,-15.73207,0.91966,-7.718167,10.070171,c-CS-m,cluster2
22.965204,3.388574,-6.545314,-10.771598,6.083193,-4.426069,-6.215329,-16.498368,6.845837,18.356782,13.034053,5.715141,2.753202,16.329418,2.525334,-1.89508,7.722454,9.797037,12.26978,14.041124,4.967484,7.497728,-0.994171,1.496598,-0.208115,10.673224,9.430249,8.541927,-15.782121,0.694393,-7.656657,10.166111,c-CS-m,cluster2
22.656468,2.302129,-6.196329,-10.039957,5.911694,-3.957016,-6.590214,-15.385324,7.427209,17.852099,12.45676,5.457573,3.030519,16.341158,2.62308,-1.529933,7.773309,9.574117,11.726116,14.03338,4.498065,6.541971,-1.35622,1.46699,1.06389,9.514169,9.940629,8.204834,-15.03321,0.916587,-7.237586,10.061679,c-CS-m,cluster2
25.401072,3.419195,-5.973748,-9.723141,5.191812,-3.19756,-6.252825,-17.357588,5.903564,16.362561,14.880611,5.660912,0.406616,18.839063,2.358153,-4.61066,8.496321,9.04259,13.619588,16.909404,3.901389,5.177306,-0.740886,2.386896,1.151932,8.588538,7.709419,8.026517,-15.028373,0.727098,-7.311556,9.022769,c-CS-m,cluster7
25.260286,4.18031,-5.785924,-10.265763,5.112472,-2.952566,-6.162969,-17.748032,6.101833,16.809442,15.144463,5.846787,0.308457,19.016278,2.061541,-4.644508,8.79393,9.748148,13.54291,17.031072,4.069446,5.491531,-0.496051,2.613398,0.911353,9.119218,7.871779,8.030626,-14.769573,0.958792,-7.318704,9.064832,c-CS-m,cluster7
24.523326,3.74244,-5.65098,-10.322902,5.168421,-3.220849,-6.156355,-17.148903,5.946867,16.824523,14.111607,5.567892,0.809041,18.193562,1.564901,-4.128743,8.642532,9.782219,13.299614,16.466056,3.936858,5.340259,-1.159743,2.504438,0.67242,9.164452,7.837897,7.699995,-14.746107,0.863859,-6.828451,8.934588,c-CS-m,cluster7
