@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S20

@attribute ITSN1_N numeric
@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pCAMKII_N numeric
@attribute pCREB_N numeric
@attribute pELK_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute pNR2A_N numeric
@attribute AKT_N numeric
@attribute CREB_N numeric
@attribute SOD1_N numeric
@attribute pNUMB_N numeric
@attribute pP70S6_N numeric
@attribute P70S6_N numeric
@attribute pPKCG_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute RRP1_N numeric
@attribute ERBB4_N numeric
@attribute GluR3_N numeric
@attribute GluR4_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute EGR1_N numeric
@attribute Genotype=Ts65Dn numeric
@attribute Behavior=S/C numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
0.757917,4.735602,0.210526,3.871971,0.194297,1.531613,0.254142,0.95537,0.938465,0.71588,0.1606,0.309478,0.346557,0.354671,0.972906,1.969799,0.491797,1.763485,0.153741,0.167972,0.283371,0.137211,1.61919,2.386217,0.150945,0.980798,0.244469,0.112851,0.128635,0.155667,0,0,c-CS-m
0.761078,4.76464,0.203963,3.843465,0.193053,1.575707,0.273436,0.945335,0.925852,0.721443,0.158985,0.304721,0.351592,0.294033,0.985221,1.960879,0.48342,1.744163,0.160643,0.177968,0.271113,0.136612,1.674242,2.380651,0.150522,1.002484,0.247516,0.110097,0.127919,0.155924,0,0,c-CS-m
0.666165,4.256596,0.225564,3.72823,0.190021,1.309091,0.232809,0.87095,0.819549,0.652085,0.156118,0.296924,0.334245,0.370608,0.794704,1.998196,0.393785,1.460031,0.14315,0.15594,0.267771,0.114126,1.474051,2.270558,0.138559,0.932442,0.223662,0.104206,0.113798,0.146265,0,0,c-CS-m
0.629683,4.150104,0.204605,3.57232,0.163892,1.290713,0.230489,0.854318,0.779657,0.604448,0.150494,0.287201,0.342742,0.370708,0.807087,2.015328,0.409065,1.430985,0.150144,0.161104,0.245076,0.121302,1.554347,2.30787,0.158714,0.948826,0.235929,0.106386,0.125587,0.160939,0,0,c-CS-m
0.655302,4.338523,0.206711,3.829664,0.17396,1.430067,0.231275,0.882013,0.827651,0.657584,0.151946,0.298121,0.341879,0.381208,0.844376,2.050591,0.418377,1.472318,0.156713,0.164838,0.261998,0.120111,1.603484,2.430857,0.158891,0.982159,0.241645,0.113326,0.125052,0.167853,0,0,c-CS-m
0.54364,3.387411,0.215282,3.074951,0.147956,1.165639,0.247567,0.73913,0.647307,0.551103,0.162557,0.261681,0.325438,0.399578,0.735423,2.045085,0.359329,1.273324,0.129217,0.158267,0.246252,0.10631,1.382549,2.24344,0.15025,0.895981,0.228342,0.107351,0.111412,0.159413,0,0,c-CS-m
0.548099,3.459701,0.21677,3.028924,0.165421,1.157621,0.245856,0.757719,0.647546,0.583848,0.168183,0.269418,0.335229,0.393565,0.712917,2.053021,0.374271,1.206771,0.142708,0.165417,0.232604,0.103958,1.402813,2.240625,0.175938,0.921458,0.24125,0.117292,0.125,0.170938,0,0,c-CS-m
0.563175,3.542553,0.214075,3.165139,0.16743,1.217676,0.286579,0.753028,0.659574,0.546645,0.163011,0.271522,0.343044,0.426187,0.777029,2.039267,0.365617,1.315717,0.144752,0.167386,0.245605,0.105695,1.444468,2.247816,0.172229,0.937467,0.243078,0.12096,0.131593,0.171071,0,0,c-CS-m
0.504473,3.061814,0.216348,2.47987,0.135218,1.034974,0.235462,0.718788,0.592314,0.55734,0.143758,0.267385,0.349329,0.47377,0.34412,1.875875,0.226274,0.715045,0.139218,0.100217,0.138735,0.073291,0.853176,1.331925,0.109273,0.577397,0.162642,0.080657,0.067254,0.121468,0,0,c-CS-m
0.46551,3.016348,0.212719,2.523923,0.137959,1.01575,0.255183,0.725877,0.586523,0.547448,0.134968,0.270534,0.344099,0.518142,0.35925,1.843912,0.244691,0.716494,0.149127,0.108306,0.135913,0.080345,0.897475,1.345682,0.118334,0.60512,0.176852,0.084474,0.076805,0.137447,0,0,c-CS-m
0.471165,2.938526,0.218262,2.610132,0.142571,1.020024,0.2503,0.718062,0.596916,0.540449,0.166199,0.260913,0.334602,0.485182,0.471171,1.843739,0.264653,0.840754,0.159842,0.117226,0.128208,0.07258,0.971589,1.321953,0.136326,0.640922,0.183717,0.093948,0.084398,0.126537,0,0,c-CS-m
0.641389,4.190911,0.192948,3.522325,0.233965,1.391743,0.27826,0.930546,0.714121,0.719614,0.151311,0.31219,0.377126,0.258859,1.057311,2.533202,0.620988,1.077759,0.140329,0.150406,0.248808,0.136102,1.657213,2.284542,0.138806,0.873433,0.222905,0.102138,0.114623,0.137577,0,0,c-CS-m
0.672451,4.379067,0.200289,3.552693,0.237075,1.435286,0.246023,0.954718,0.737075,0.730839,0.161967,0.322758,0.370842,0.258406,1.076782,2.353032,0.602609,1.163759,0.146895,0.154868,0.237642,0.136506,1.592704,2.250495,0.151244,0.903117,0.240541,0.105339,0.119884,0.142063,0,0,c-CS-m
0.642658,4.443305,0.197284,3.620088,0.23631,1.452927,0.248449,0.972395,0.724935,0.736894,0.15709,0.317687,0.373528,0.248179,1.13468,2.4263,0.623013,1.252923,0.145737,0.15782,0.245193,0.139328,1.60183,2.280221,0.142703,0.906707,0.232278,0.105425,0.11883,0.139377,0,0,c-CS-m
0.518294,3.706285,0.216162,3.52413,0.201796,1.188889,0.228956,0.881257,0.620539,0.610438,0.143771,0.280584,0.333333,0.383951,0.930796,2.478502,0.578658,0.952012,0.133042,0.147832,0.250234,0.124743,1.514134,2.202371,0.125179,0.8722,0.23039,0.101591,0.104087,0.144212,0,0,c-CS-m
0.549559,3.81704,0.198122,3.606359,0.197103,1.199932,0.228332,0.861055,0.623784,0.599004,0.143358,0.293958,0.334125,0.401901,0.970633,2.412113,0.57476,1.027902,0.131937,0.156359,0.255388,0.130594,1.536724,2.209231,0.135478,0.893278,0.225044,0.100433,0.109347,0.139935,0,0,c-CS-m
0.550142,3.843513,0.20102,3.59762,0.194108,1.188895,0.225496,0.869575,0.622096,0.612465,0.14289,0.292351,0.336204,0.377564,0.995723,2.418867,0.586959,1.126379,0.141936,0.15706,0.25251,0.132391,1.53973,2.237945,0.129788,0.90771,0.222388,0.09824,0.111132,0.138527,0,0,c-CS-m
0.454274,3.161823,0.187607,3.076353,0.164957,0.990171,0.212393,0.738889,0.51339,0.515954,0.135185,0.264815,0.319943,0.489031,0.846938,2.464675,0.526308,0.890379,0.13785,0.143888,0.239003,0.11166,1.448914,2.131106,0.125774,0.856034,0.224104,0.101388,0.091822,0.141771,0,0,c-CS-m
0.45769,3.103774,0.185106,3.060034,0.159091,0.997856,0.208405,0.738136,0.505432,0.516438,0.132218,0.268153,0.319611,0.490709,0.861799,2.494658,0.526634,0.894704,0.14153,0.14602,0.237535,0.120935,1.441932,2.134252,0.133478,0.871168,0.227392,0.10398,0.109012,0.14393,0,0,c-CS-m
0.475371,3.307082,0.203923,3.285821,0.16769,1.081449,0.214553,0.770774,0.532864,0.540201,0.147926,0.276089,0.3511,0.50262,0.91215,2.506236,0.512354,1.026669,0.134991,0.148953,0.244725,0.117107,1.47792,2.189348,0.139619,0.893403,0.222763,0.1044,0.105891,0.145109,0,0,c-CS-m
0.394137,2.858794,0.184422,2.769012,0.155109,0.921608,0.200838,0.720436,0.48861,0.475712,0.134003,0.262647,0.319263,0.539866,0.767203,2.386821,0.467907,0.764386,0.128169,0.150704,0.220926,0.100905,1.340342,2.039839,0.134205,0.811569,0.22334,0.103722,0.10161,0.15996,0,0,c-CS-m
0.406144,2.854997,0.189061,2.79372,0.150236,0.937542,0.2105,0.729743,0.47738,0.464382,0.1342,0.267556,0.327988,0.565665,0.782142,2.348215,0.471811,0.818037,0.13513,0.146366,0.226211,0.106493,1.336681,2.023765,0.136224,0.833151,0.232276,0.109973,0.105499,0.1579,0,0,c-CS-m
0.426453,2.968615,0.196931,2.909812,0.151578,0.970512,0.205035,0.738576,0.487843,0.48198,0.140024,0.27384,0.335575,0.581997,0.810822,2.371088,0.475066,0.871189,0.134363,0.148698,0.22764,0.109227,1.34252,2.088835,0.136786,0.840703,0.230063,0.111347,0.108015,0.163739,0,0,c-CS-m
0.359422,2.554992,0.199137,2.310435,0.138514,0.822447,0.203266,0.654092,0.435435,0.420233,0.122748,0.261824,0.320946,0.575075,0.713332,2.243009,0.406459,0.679596,0.139636,0.143424,0.192134,0.088219,1.248061,1.873715,0.162547,0.80552,0.275483,0.135847,0.091286,0.206206,0,0,c-CS-m
0.361698,2.54554,0.173181,2.377034,0.140827,0.813727,0.197307,0.653264,0.437816,0.444361,0.13054,0.267066,0.316813,0.59697,0.710337,2.202441,0.410625,0.669598,0.139088,0.143575,0.192391,0.092965,1.28374,1.89519,0.170495,0.836145,0.279612,0.137832,0.103912,0.21285,0,0,c-CS-m
0.37055,2.528052,0.193849,2.318733,0.135135,0.812302,0.189935,0.648649,0.423113,0.422367,0.137185,0.249394,0.3137,0.581733,0.700349,2.196215,0.413559,0.729377,0.142936,0.148264,0.19989,0.100129,1.288076,1.943046,0.181701,0.848797,0.264744,0.132647,0.102517,0.248576,0,0,c-CS-m
0.596359,5.048357,0.233111,2.430664,0.227706,1.436211,0.255156,0.9936,0.732186,0.732755,0.157588,0.319016,0.419855,0.160148,1.190679,0.924296,0.55114,1.246511,0.157243,0.159845,0.285388,0.150856,1.817365,2.4558,0.137292,0.876902,0.210157,?,0.122072,?,0,0,c-CS-m
0.60093,4.967437,0.211728,2.438681,0.22512,1.485904,0.240908,0.979137,0.727516,0.729772,0.158585,0.315901,0.415281,0.164505,1.186467,0.927011,0.542486,1.313494,0.150442,0.157569,0.277939,0.14731,1.837575,2.460804,0.134153,0.873443,0.224137,?,0.115984,?,0,0,c-CS-m
0.635594,5.231464,0.219991,2.451169,0.222573,1.473541,0.243798,1.017066,0.762799,0.755629,0.160476,0.317797,0.423204,0.154166,1.217811,0.931034,0.574106,1.498576,0.151455,0.154065,0.285511,0.152246,1.828693,2.44448,0.133028,0.88801,0.224454,?,0.11634,?,0,0,c-CS-m
0.569896,4.448309,0.209038,2.085013,0.203999,1.305429,0.232282,0.879714,0.621424,0.673765,0.160598,0.29844,0.402633,0.164824,1.105545,0.974851,0.542167,1.035956,0.149379,0.160388,0.286941,0.153015,1.707302,2.431472,0.141198,0.851833,0.214827,?,0.121503,?,0,0,c-CS-m
0.580394,4.566981,0.216427,2.151515,0.203179,1.377712,0.236132,0.907932,0.628581,0.685875,0.154993,0.303361,0.387316,0.150025,1.084651,0.965024,0.541768,1.180049,0.153994,0.159063,0.285077,0.149635,1.737024,2.403386,0.14781,0.844891,0.224959,?,0.12135,?,0,0,c-CS-m
0.584691,4.562458,0.227936,2.200611,0.211134,1.441446,0.244908,0.92685,0.663781,0.700611,0.158181,0.309572,0.399016,0.160387,1.111814,0.951175,0.526321,1.243621,0.153808,0.154511,0.288929,0.147177,1.751959,2.360358,0.142355,0.857846,0.218003,?,0.118344,?,0,0,c-CS-m
0.514544,4.002358,0.218357,2.171973,0.210888,1.235849,0.245676,0.837461,0.597877,0.602201,0.166667,0.312107,0.381093,0.185731,0.986736,0.963849,0.485956,0.948635,0.149675,0.164889,0.275813,0.149545,1.623927,2.353576,0.156957,0.817425,0.229129,?,0.115995,?,0,0,c-CS-m
0.560066,4.258492,0.238608,2.300539,0.202361,1.253728,0.285626,0.904101,0.640845,0.639602,0.171085,0.327672,0.399544,0.180199,0.970839,0.97281,0.505714,1.01747,0.152502,0.155918,0.291081,0.139498,1.616708,2.367398,0.157362,0.810062,0.222514,?,0.119401,?,0,0,c-CS-m
0.540216,4.006841,0.254975,2.336443,0.213723,1.307836,0.260365,0.902778,0.633914,0.672886,0.187604,0.327322,0.423715,0.175373,0.967157,0.9732,0.511298,1.150946,0.152785,0.147136,0.293615,0.142801,1.667761,2.336837,0.163558,0.840646,0.219785,?,0.115738,?,0,0,c-CS-m
0.463011,3.203498,0.227369,1.912314,0.19948,1.157646,0.225242,0.742378,0.552588,0.525408,0.17679,0.312692,0.371071,0.18719,0.960293,0.984117,0.474463,0.866552,0.157428,0.15914,0.283557,0.134849,1.555434,2.329648,0.162255,0.829492,0.236375,?,0.123793,?,0,0,c-CS-m
0.480854,3.077074,0.235886,2.022337,0.206922,1.145312,0.278351,0.789887,0.543446,0.561856,0.196858,0.333088,0.393225,0.20054,0.959786,0.992746,0.49109,0.946854,0.1566,0.165589,0.287179,0.145245,1.57625,2.317458,0.16212,0.809967,0.24933,?,0.110235,?,0,0,c-CS-m
0.516444,3.496403,0.247945,2.174203,0.206578,1.282374,0.26593,0.79445,0.588129,0.614594,0.18962,0.340185,0.406218,0.204265,0.925866,1.008184,0.476091,1.019095,0.159178,0.162388,0.295732,0.141849,1.606386,2.315308,0.178755,0.846598,0.238768,?,0.126284,?,0,0,c-CS-m
0.491672,2.999703,0.246877,1.889054,0.226948,1.261452,0.283165,0.786139,0.586556,0.603212,0.233789,0.363177,0.425045,0.220107,0.900085,1.023285,0.437341,0.856266,0.15199,0.146698,0.29403,0.154318,1.499788,2.254445,0.199196,0.841236,0.272862,?,0.109865,?,0,0,c-CS-m
0.47561,2.969938,0.269427,1.756665,0.237663,1.191719,0.277935,0.779353,0.551617,0.562677,0.187181,0.34118,0.380601,0.219796,0.882735,1.004825,0.471366,0.893224,0.153765,0.156912,0.300399,0.142438,1.521712,2.170757,0.193833,0.819173,0.279001,?,0.109713,?,0,0,c-CS-m
0.487424,3.047123,0.243712,1.805146,0.240243,1.224342,0.264527,0.795895,0.561723,0.611448,0.197745,0.347788,0.38913,0.213067,0.885916,1.015625,0.452697,0.93964,0.157748,0.150899,0.291952,0.142551,1.53917,2.191567,0.187072,0.833262,0.266909,?,0.119649,?,0,0,c-CS-m
1.025424,4.770716,0.243126,4.09774,0.246987,1.883804,0.309416,0.987288,0.760923,0.771092,0.17194,0.330791,0.405461,0.345857,1.297054,2.407529,0.77859,1.701463,0.150522,0.162234,0.25046,0.132416,2.046849,2.372034,0.139986,1.052015,0.245448,0.09866,0.131189,0.14285,0,0,c-CS-m
1.025459,4.820444,0.245119,3.837481,0.243587,2.004403,0.308097,0.991194,0.812309,0.776895,0.179556,0.330781,0.406968,0.333844,1.326634,2.339443,0.787035,1.805051,0.157563,0.173132,0.251809,0.136527,2.044832,2.459932,0.151627,1.050143,0.239833,0.106222,0.132622,0.144129,0,0,c-CS-m
1.013383,4.89142,0.247912,3.925399,0.234434,1.971621,0.313591,0.967445,0.810364,0.773064,0.176063,0.335042,0.41828,0.331435,1.234465,2.320366,0.780679,1.868773,0.155561,0.172637,0.259269,0.138277,2.011697,2.438956,0.149661,1.032324,0.24141,0.101567,0.140157,0.146475,0,0,c-CS-m
0.911734,4.451807,0.25956,4.027894,0.223023,1.611184,0.308539,0.920901,0.697486,0.69264,0.181247,0.322813,0.389864,0.513751,1.214656,2.5097,0.654398,1.517473,0.14988,0.161573,0.241496,0.134534,2.00186,2.42506,0.143901,1.03953,0.230202,0.099987,0.127691,0.158916,0,0,c-CS-m
0.839187,4.261675,0.253184,3.816673,0.20494,1.716583,0.30503,0.881256,0.697285,0.68069,0.18204,0.324585,0.3947,0.45568,1.13434,2.388911,0.683029,1.580882,0.152557,0.166534,0.235493,0.124735,1.964494,2.422032,0.1511,1.022523,0.228736,0.107909,0.135334,0.153219,0,0,c-CS-m
0.869724,4.225769,0.256905,3.855263,0.208051,1.770193,0.308233,0.940464,0.706097,0.702319,0.183168,0.324909,0.396561,0.472642,1.066864,2.495398,0.67712,1.713346,0.153254,0.163445,0.227942,0.131558,1.894609,2.368047,0.156082,1.009402,0.224721,0.104274,0.140565,0.155095,0,0,c-CS-m
0.7392,3.980568,0.259033,3.600931,0.208286,1.672555,0.303035,0.881002,0.62759,0.647503,0.184358,0.310583,0.363578,0.606873,1.04504,2.563779,0.600309,1.352243,0.150593,0.160306,0.23311,0.117758,1.775314,2.350438,0.150077,0.952553,0.228382,0.117844,0.126784,0.187898,0,0,c-CS-m
0.723248,3.897372,0.272841,3.526596,0.19587,1.590738,0.29709,0.855914,0.62015,0.603254,0.182572,0.293023,0.360607,0.559293,0.973539,2.445673,0.596273,1.444993,0.148813,0.161576,0.225474,0.117672,1.736408,2.319748,0.155024,0.935761,0.232707,0.121075,0.128308,0.174083,0,0,c-CS-m
0.757045,3.631074,0.269916,3.377304,0.193602,1.626047,0.300381,0.831988,0.606245,0.599543,0.179741,0.285301,0.349276,0.5508,0.944591,2.485125,0.59347,1.572585,0.149689,0.161282,0.217799,0.119853,1.721678,2.304066,0.15344,0.943568,0.230756,0.122752,0.133066,0.169977,0,0,c-CS-m
0.716735,3.307143,0.25551,3.156122,0.206939,1.492653,0.310612,0.771633,0.561837,0.561837,0.181837,0.303061,0.360612,0.614082,0.928697,2.491352,0.593011,1.054477,0.142723,0.147311,0.209789,0.105189,1.51406,2.228615,0.141428,1.009295,0.264855,0.127544,0.106365,0.156607,0,0,c-CS-m
0.691825,3.329082,0.25507,3.278486,0.222664,1.593979,0.304411,0.797826,0.575371,0.58018,0.195066,0.31382,0.364834,0.611541,0.883933,2.553242,0.602934,1.094061,0.146593,0.148249,0.216044,0.106957,1.537388,2.227165,0.134879,0.994439,0.258637,0.124349,0.117487,0.163867,0,0,c-CS-m
0.701477,3.163125,0.262093,3.073669,0.207448,1.53896,0.301154,0.831208,0.58389,0.579033,0.195305,0.303987,0.356203,0.637523,0.874531,2.446813,0.589035,1.265581,0.146439,0.142924,0.212629,0.102624,1.524602,2.1612,0.128046,0.986528,0.262535,0.128397,0.101804,0.172446,0,0,c-CS-m
0.678274,3.029671,0.293281,3.00049,0.214321,1.435998,0.317312,0.811182,0.525748,0.546837,0.212604,0.31486,0.362433,0.605934,0.848154,2.515409,0.543339,1.044623,0.134029,0.151685,0.207705,0.105618,1.748796,2.185875,0.15634,1.043018,0.272873,0.146709,0.109791,0.186517,0,0,c-CS-m
0.679022,3.170197,0.281896,3.075895,0.225164,1.471508,0.309884,0.83535,0.545638,0.56707,0.219112,0.318961,0.380232,0.669188,0.860382,2.611597,0.56495,1.087464,0.39148,0.154843,0.206673,0.086492,1.794785,2.206997,0.156301,1.041464,0.281341,0.145935,0.111111,0.22287,0,0,c-CS-m
0.681675,3.023239,0.272573,2.932704,0.205035,1.369644,0.316388,0.8061,0.526507,0.535221,0.201162,0.310336,0.359719,0.674413,0.839562,2.519974,0.567977,1.162049,0.154156,0.146102,0.210696,0.082152,1.781572,2.134343,0.147552,0.985664,0.294942,0.159794,0.103415,0.206024,0,0,c-CS-m
1.003803,4.760086,0.222057,3.923115,0.277695,1.932788,0.295966,0.939484,0.7729,0.829613,0.193452,0.362351,0.415675,0.249917,1.055585,1.733958,0.580187,1.811768,0.151747,0.16253,0.227005,0.120896,1.575301,2.172476,0.140217,0.928395,0.256183,0.09361,0.123889,0.130798,0,0,c-CS-m
1.063761,4.975746,0.223787,3.97933,0.273796,1.79755,0.296633,0.964077,0.796299,0.839223,0.194366,0.371562,0.414486,0.261627,0.993274,1.644305,0.592034,1.764013,0.150437,0.159318,0.219809,0.123093,1.552249,2.237306,0.148063,0.92377,0.242362,0.102695,0.128413,0.136985,0,0,c-CS-m
0.945994,4.45611,0.219856,3.883097,0.261951,1.745554,0.290178,0.93335,0.769783,0.794094,0.192446,0.366944,0.410344,0.249307,1.002173,1.695938,0.587946,2.016188,0.14835,0.149902,0.22064,0.125732,1.531932,2.135045,0.14804,0.917731,0.241928,0.099033,0.126087,0.139702,0,0,c-CS-m
0.893513,4.319007,0.236221,5.23883,0.234634,1.769222,0.299047,0.847244,0.690973,0.739283,0.189726,0.367203,0.404854,0.372533,0.969729,1.879391,0.516972,1.649428,0.148214,0.159588,0.219004,0.11901,1.522836,2.222202,0.13145,0.947278,0.244121,0.089509,0.120076,0.127955,0,0,c-CS-m
0.876063,4.601656,0.24107,5.252863,0.228938,1.790339,0.300601,0.808935,0.703935,0.717655,0.185282,0.347545,0.400499,0.358317,0.909737,1.922939,0.527061,1.739546,0.149343,0.156631,0.217384,0.118877,1.532079,2.202151,0.13871,0.940323,0.244205,0.09994,0.127897,0.128734,0,0,c-CS-m
0.868688,4.568467,0.236384,4.977288,0.226681,1.639471,0.293495,0.830209,0.696582,0.714112,0.179493,0.347078,0.400441,0.352922,0.955463,1.815343,0.543224,1.806448,0.139642,0.159224,0.212955,0.118269,1.482746,2.225851,0.138567,0.923403,0.237075,0.097851,0.123284,0.13791,0,0,c-CS-m
0.749634,4.092289,0.26142,5.057797,0.210281,1.687442,0.278066,0.777334,0.614995,0.653216,0.172193,0.311093,0.383007,0.459582,0.941862,1.978305,0.477996,1.451745,0.14214,0.191245,0.211319,0.115967,1.472746,2.197653,0.123533,0.939083,0.244827,0.093962,0.112492,0.135114,0,0,c-CS-m
0.843304,4.126449,0.237841,5.048501,0.207728,1.53551,0.28541,0.779347,0.625583,0.658228,0.178548,0.313791,0.379614,0.413058,0.917801,2.016815,0.486782,1.600813,0.156656,0.164086,0.205146,0.120131,1.467699,2.207649,0.133662,0.953621,0.257078,0.095417,0.12107,0.130455,0,0,c-CS-m
0.835318,4.258997,0.240669,5.07291,0.20495,1.596789,0.284281,0.751304,0.634783,0.683478,0.180468,0.334047,0.372977,0.405084,0.866948,1.968377,0.48942,1.622316,0.150621,0.15351,0.203561,0.116655,1.463965,2.169204,0.131491,0.961974,0.23495,0.094167,0.120559,0.13071,0,0,c-CS-m
0.702343,3.827912,0.245366,4.76093,0.201819,1.568381,0.300979,0.71581,0.564358,0.6156,0.181532,0.310773,0.37723,0.472893,0.898767,1.947114,0.455649,1.429995,0.15185,0.152541,0.201283,0.118007,1.444697,2.187568,0.131327,0.962802,0.249827,0.100345,0.117316,0.12738,0,0,c-CS-m
0.802814,3.833808,0.250802,4.889562,0.204667,1.562879,0.308158,0.754898,0.568757,0.627182,0.192376,0.320271,0.365337,0.508906,0.874332,1.950327,0.466555,1.480111,0.155254,0.156244,0.202256,0.116268,1.451712,2.176232,0.130912,0.977835,0.248169,0.097764,0.117653,0.13487,0,0,c-CS-m
0.800469,3.642574,0.253064,4.979813,0.207282,1.571738,0.335797,0.740988,0.590303,0.660779,0.194304,0.339942,0.366078,0.625451,0.850151,1.942854,0.45062,1.523396,0.153365,0.149849,0.195663,0.111751,1.425711,2.118882,0.138615,0.956335,0.240989,0.095927,0.116147,0.135489,0,0,c-CS-m
0.654167,3.501096,0.263596,4.653947,0.211404,1.487061,0.303728,0.677851,0.520833,0.604605,0.183114,0.319737,0.346711,0.518421,0.801324,1.920053,0.401588,1.236797,0.144275,0.144011,0.190073,0.105493,1.335672,2.109332,0.135142,0.942687,0.237194,0.112905,0.112773,0.136598,0,0,c-CS-m
0.702757,3.451312,0.271232,4.592708,0.206759,1.617163,0.313473,0.72699,0.531347,0.609827,0.188306,0.35149,0.362383,0.481992,0.771306,1.936548,0.435212,1.269036,0.149479,0.152551,0.189554,0.111274,1.363078,2.113278,0.141998,0.967139,0.241384,0.122362,0.111809,0.152151,0,0,c-CS-m
0.639933,3.396617,0.252089,4.327903,0.197786,1.391186,0.314327,0.668129,0.485171,0.596074,0.184837,0.303885,0.331036,0.453216,0.748113,1.982916,0.42458,1.307641,0.149914,0.173752,0.180373,0.105549,1.337041,2.068865,0.148722,0.950073,0.242087,0.110317,0.105284,0.14806,0,0,c-CS-m
0.512558,4.329648,0.230412,5.60961,0.227409,1.32528,0.309173,0.923833,0.989762,0.669943,0.161889,0.565247,0.317909,0.399536,1.24689,1.62894,0.270396,1.104098,0.134931,0.1505,0.259254,0.140578,1.749218,2.468519,0.149584,0.888728,0.251011,?,0.129512,0.183012,0,1,c-SC-m
0.488544,4.329734,0.226758,5.354227,0.211614,1.288912,0.255597,0.909007,0.935475,0.649855,0.14946,0.553068,0.303792,0.376876,1.182121,1.588142,0.279551,1.105088,0.136326,0.151111,0.25036,0.138676,1.724619,2.471605,0.149443,0.861551,0.258473,?,0.127682,0.178482,0,1,c-SC-m
0.518458,4.617309,0.230927,5.538693,0.217528,1.391988,0.26921,0.950096,0.988515,0.69784,0.160651,0.567815,0.320618,0.38816,1.217116,1.612806,0.270951,1.216575,0.139183,0.156484,0.25728,0.137484,1.782884,2.455086,0.154399,0.887155,0.263381,?,0.130378,0.194485,0,1,c-SC-m
0.485576,4.161513,0.234237,5.238383,0.206253,1.250993,0.265676,0.919503,0.902574,0.656072,0.175333,0.542926,0.326827,0.439454,1.159038,1.603998,0.258594,1.016898,0.144361,0.156914,0.261587,0.141078,1.696408,2.485902,0.161163,0.895616,0.258691,?,0.134898,0.195539,0,1,c-SC-m
0.475723,3.827948,0.237354,5.143292,0.203857,1.253257,0.259685,0.886144,0.866351,0.643377,0.171037,0.530198,0.310777,0.423617,1.149986,1.566741,0.28337,1.082231,0.146028,0.158382,0.261172,0.14294,1.681498,2.499083,0.163112,0.879259,0.261751,?,0.136666,0.193418,0,1,c-SC-m
0.468068,4.080775,0.232638,5.105073,0.204072,1.290921,0.268265,0.867017,0.849286,0.642095,0.169759,0.516336,0.308652,0.38089,1.160662,1.607108,0.275755,1.141577,0.154138,0.164849,0.262512,0.142064,1.732035,2.479455,0.16816,0.879844,0.268549,?,0.134469,0.212171,0,1,c-SC-m
0.478436,3.715011,0.245455,5.254123,0.241226,1.368076,0.281395,0.916279,0.89852,0.672939,0.188161,0.55814,0.338689,0.476744,1.06452,1.533134,0.237364,0.937352,0.136154,0.155248,0.257082,0.133283,1.632597,2.434669,0.168102,0.849869,0.264196,?,0.137527,0.238737,0,1,c-SC-m
0.462408,3.884141,0.254519,5.088537,0.225349,1.349425,0.285333,0.885374,0.887839,0.666187,0.187551,0.544782,0.335661,0.444741,1.005561,1.504202,0.241597,0.96824,0.136184,0.155833,0.259516,0.135937,1.613198,2.433391,0.175729,0.835146,0.25,?,0.132106,0.237148,0,1,c-SC-m
0.434656,3.722556,0.266215,4.840465,0.198064,1.240465,0.275508,0.827493,0.82788,0.652081,0.175799,0.519071,0.306292,0.396515,1.024347,1.532505,0.250753,1.045808,0.146712,0.161647,0.261672,0.138805,1.688002,2.427836,0.178966,0.841114,0.261797,?,0.129769,0.235191,0,1,c-SC-m
0.521326,3.437109,0.271937,5.197501,0.239337,1.499864,0.320022,0.9022,0.901385,0.721271,0.208367,0.612062,0.398533,0.541157,0.970555,1.508993,0.220754,0.909597,0.147541,0.152634,0.261977,0.136081,1.622473,2.406016,0.188286,0.878084,0.27455,?,0.130352,0.250676,0,1,c-SC-m
0.483265,3.651905,0.275489,4.987899,0.220906,1.402678,0.29171,0.899073,0.856334,0.695932,0.21344,0.576725,0.355819,0.502832,0.967068,1.540402,0.239839,0.924819,0.15261,0.161446,0.267791,0.14249,1.657349,2.49253,0.192129,0.857671,0.278554,?,0.136386,0.250281,0,1,c-SC-m
0.490405,3.626815,0.269191,5.003371,0.223288,1.373444,0.311463,0.908454,0.877853,0.676349,0.211359,0.586618,0.36722,0.48418,0.955892,1.534993,0.239258,0.956868,0.146484,0.16748,0.258789,0.146322,1.648926,2.466146,0.192871,0.871582,0.289551,?,0.134928,0.267578,0,1,c-SC-m
