@relation 'winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RandomProjection-N9-R40-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 6 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute quality {3,4,5,6,7,8,9}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
81.004379,-341.411636,-13.860044,18.047969,107.73356,-9.020521,19.520213,-337.18855,-0.259808,6,cluster6
77.729591,-390.765904,-14.900487,17.649598,105.308689,-6.658003,20.871212,-384.032384,0.34641,6,cluster1
51.323783,-239.04241,-17.507916,-3.464102,81.406388,17.308384,23.278763,-208.606121,-0.571577,7,cluster5
33.165655,-278.587902,-14.898755,22.655225,59.236138,-10.442534,21.182981,-276.828831,0.069282,6,cluster6
70.976844,-347.729118,-13.339389,17.181944,97.51446,-8.902741,19.41629,-342.631693,0.155885,5,cluster6
23.009256,-176.053612,-16.290977,6.13146,53.17396,4.363036,22.118289,-157.210284,0.086603,5,cluster3
21.443309,-203.487737,-18.030129,-2.320948,52.134729,15.820552,23.902301,-174.324505,-0.277128,7,cluster5
96.221311,-404.675658,-15.080274,-0.969948,123.495223,12.216154,20.923174,-379.66623,-0.173205,6,cluster1
55.248091,-255.441987,-13.341121,13.579278,81.233183,-4.127477,18.74079,-246.783465,-0.277128,5,cluster6
16.475787,-460.88088,-17.85346,-0.952628,45.206526,16.354024,23.417327,-433.30767,-0.311769,6,cluster5
24.56048,-272.901925,-20.10911,-2.303628,56.811266,18.238495,25.772916,-242.0541,-0.103923,7,cluster4
3.274442,-162.636973,-17.163757,-1.645448,30.830504,16.522033,23.417327,-134.669548,-0.121244,7,cluster5
3.291763,-160.560244,-17.163757,-1.316359,30.484094,16.523765,23.417327,-132.953086,-0.121244,7,cluster5
14.871388,-219.029949,-15.595385,14.012291,41.742424,-1.22456,22.15293,-207.660767,0.467654,5,cluster3
53.323609,-367.17849,-15.594693,4.555294,79.501132,9.382519,22.066327,-346.010751,-0.121244,4,cluster1
55.318239,-346.995595,-15.245511,19.017918,85.736515,-11.299899,20.975135,-342.707037,0.086603,3,cluster6
55.248091,-255.441987,-13.341121,13.579278,81.233183,-4.127477,18.74079,-246.783465,-0.277128,5,cluster6
-10.303451,-215.882293,-18.548012,2.546115,18.706149,14.498997,24.87225,-189.798647,-0.34641,3,cluster4
49.282388,-299.389832,-14.3878,-1.472243,74.131775,13.676273,20.091789,-274.802331,-0.259808,6,cluster5
62.585058,-283.218886,-14.906895,-3.498743,89.547027,14.878316,20.698007,-255.726043,-0.225167,8,cluster2
-4.082963,-190.754739,-17.333152,5.230793,24.768327,9.032645,23.486609,-169.269342,0.086603,7,cluster3
-4.082963,-190.754739,-17.333152,5.230793,24.768327,9.032645,23.486609,-169.269342,0.086603,7,cluster3
20.717406,-235.224278,-18.721391,-1.818653,50.922294,17.542211,24.647083,-205.47873,-0.277128,6,cluster4
-13.457342,-160.79078,-18.029956,-2.182384,15.242047,18.157089,24.179429,-131.02514,-0.034641,4,cluster4
46.20921,-209.938587,-15.945433,3.351518,74.30498,8.637737,22.083648,-188.259893,-0.407032,6,cluster3
48.16764,-265.640129,-13.683894,27.314441,74.30498,-18.157089,18.983277,-271.312942,-0.190526,5,cluster6
9.551221,-182.401578,-15.944567,8.227241,37.931913,3.609594,21.893122,-165.636712,-0.207846,5,cluster3
98.913438,-407.460276,-14.899621,16.922136,126.786119,-6.81562,20.247674,-401.216926,-0.190526,6,cluster1
21.046496,-318.421606,-16.64293,-2.875204,48.843833,16.405985,22.291494,-290.428894,-0.190526,6,cluster5
48.16764,-265.640129,-13.683894,27.314441,74.30498,-18.157089,18.983277,-271.312942,-0.190526,5,cluster6
40.662491,-327.75684,-14.208879,8.608293,67.376776,1.363124,20.230353,-313.136599,0.103923,6,cluster1
42.806596,-274.98489,-15.078542,9.56092,68.069597,3.891918,21.47743,-259.751156,0.883346,5,cluster3
42.798109,-267.708371,-15.078368,9.915991,68.069597,3.535116,21.47743,-252.824858,0.892006,6,cluster3
46.253378,-271.517324,-15.078542,9.578241,71.706903,3.697928,21.47743,-256.290519,0.900666,6,cluster3
40.662491,-327.75684,-14.208879,8.608293,67.376776,1.363124,20.230353,-313.136599,0.103923,6,cluster1
41.039905,-271.138005,-15.078542,9.924651,66.164341,3.68234,21.442789,-256.288787,0.917987,5,cluster3
61.396351,-262.58202,-14.380871,18.775431,86.25613,-6.652807,20.698007,-257.708722,-0.017321,5,cluster6
37.091695,-233.840889,-13.86524,4.018358,63.39306,6.171297,20.022507,-214.344578,0.484974,5,cluster3
86.960382,-416.830844,-14.728321,12.193638,114.315353,-1.725123,19.745379,-406.170418,-0.433013,5,cluster1
72.755487,-307.64444,-15.250015,9.751446,99.766127,1.860223,20.715328,-293.810203,-0.381051,6,cluster1
71.006116,-302.261226,-15.250015,9.941972,98.207281,1.499956,20.698007,-288.610587,-0.363731,6,cluster1
-1.504286,-135.371029,-16.64241,-5.975575,28.925248,16.624224,21.80652,-105.020303,-0.242487,5,cluster5
7.052738,-146.19219,-16.641717,-3.862473,36.026657,16.239708,22.239532,-117.252738,-0.034641,4,cluster5
9.16532,-209.166612,-19.759928,2.182384,41.569219,13.603527,25.097416,-182.796485,-0.32909,7,cluster4
17.580316,-225.558048,-20.10911,-1.333679,50.229473,17.123054,26.067365,-195.139772,-0.207846,8,cluster4
42.228958,-222.551381,-19.587936,4.347448,72.919339,13.044075,24.976173,-198.233042,-0.467654,8,cluster4
62.447013,-371.038538,-16.465221,3.152332,91.452283,9.150424,21.754558,-349.304072,0.121244,4,cluster1
73.366555,-342.509237,-14.379139,21.529392,99.939332,-11.074733,20.264994,-340.784807,0.069282,5,cluster6
65.556045,-346.126452,-13.512075,20.386238,91.971898,-11.717324,19.381649,-344.355603,0.190526,5,cluster6
67.33538,-329.449747,-13.516751,5.715768,94.050359,2.553043,19.329687,-313.158423,0.121244,5,cluster1
72.776964,-332.257921,-15.072653,21.997045,99.592921,-10.397501,20.923174,-330.338116,-0.086603,6,cluster6
70.612074,-337.843611,-13.860044,17.684239,97.341255,-8.829995,19.243084,-333.707128,-0.277128,7,cluster6
70.612074,-337.843611,-13.860044,17.684239,97.341255,-8.829995,19.243084,-333.707128,-0.277128,7,cluster6
70.612074,-337.843611,-13.860044,17.684239,97.341255,-8.829995,19.243084,-333.707128,-0.277128,7,cluster6
70.612074,-337.843611,-13.860044,17.684239,97.341255,-8.829995,19.243084,-333.707128,-0.277128,7,cluster6
75.074876,-289.797215,-16.464009,6.183421,102.017793,8.346753,22.949673,-269.724478,-0.277128,6,cluster2
77.284107,-333.82508,-14.029612,27.089275,104.615869,-18.404772,19.398969,-338.868812,-0.242487,5,cluster6
29.298852,-289.673893,-15.249495,8.348485,55.772036,4.15519,21.442789,-273.346543,0.103923,7,cluster3
44.871894,-345.383402,-12.995924,-6.373947,74.65139,11.473105,19.000597,-316.415891,0.363731,3,cluster1
43.757492,-330.857384,-14.560658,-2.424871,69.801648,14.019219,20.715328,-304.441531,0.103923,6,cluster5
41.928793,-306.360644,-14.553384,10.011254,71.533698,-1.619468,19.43361,-293.309987,-0.536936,5,cluster6
124.02038,-351.079424,-17.678696,-0.034641,154.498932,13.213816,23.088237,-324.888045,-0.467654,7,cluster2
96.6952,-265.76068,-15.593653,12.366843,125.573684,-1.863687,21.269584,-253.923845,-0.467654,6,cluster1
30.349514,-239.135075,-16.121409,-2.217025,58.370112,14.699915,21.650635,-212.237365,-0.571577,6,cluster5
44.654695,-179.865855,-16.988994,-1.420282,72.919339,15.115607,23.209481,-152.514695,0.710141,6,cluster5
3.96986,-161.527594,-16.468339,-7.049447,35.160631,16.800893,22.343455,-129.370339,-0.259808,6,cluster5
44.654695,-179.865855,-16.988994,-1.420282,72.919339,15.115607,23.209481,-152.514695,0.710141,6,cluster5
54.73523,-321.180417,-17.508609,-1.887935,83.138439,16.740271,23.86766,-292.433223,0.138564,6,cluster2
54.879857,-302.932395,-15.424086,5.386678,83.658054,4.976182,21.564033,-283.730534,0.294449,6,cluster2
54.879857,-302.932395,-15.424086,5.386678,83.658054,4.976182,21.564033,-283.730534,0.294449,6,cluster2
53.113338,-302.93049,-15.423912,5.421319,81.752798,5.113014,21.564033,-283.732439,0.32909,5,cluster2
54.89735,-308.299848,-15.423912,5.196152,83.658054,5.164976,21.564033,-288.928591,0.277128,6,cluster1
35.096026,-254.92549,-16.293922,3.862473,62.700239,9.360003,22.360776,-233.408915,0.103923,7,cluster3
45.523145,-279.397462,-16.293748,3.671948,73.092544,9.548796,22.412737,-257.676852,0.086603,6,cluster2
8.888365,-202.465135,-18.20091,-0.415692,38.278323,16.064771,24.110147,-174.515724,0.155885,7,cluster4
39.736363,-303.206233,-19.932787,12.782535,69.282032,6.509047,26.638941,-285.587119,0.710141,8,cluster2
48.056442,-285.030784,-15.596425,-0.848705,77.595876,11.116302,21.650635,-259.162259,-0.277128,6,cluster2
72.112377,-305.564766,-15.598676,8.054036,98.207281,5.390142,21.564033,-288.944353,0.259808,6,cluster1
70.414967,-307.657084,-15.598676,7.672985,96.648435,5.594524,21.581353,-290.679868,0.225167,5,cluster1
58.220117,-247.206259,-14.041043,-4.035678,84.524079,14.182032,19.312367,-220.880472,-0.554256,6,cluster5
41.816383,-256.63156,-16.640332,2.355589,70.667673,10.321291,22.672545,-233.279011,-0.155885,6,cluster2
45.472915,-252.611296,-16.465221,7.84619,73.785364,4.986574,22.464699,-234.995647,-0.190526,5,cluster2
14.191212,-249.669408,-18.198138,9.993933,43.128065,6.564473,24.456557,-231.321101,-0.294449,7,cluster3
1.330908,-144.741597,-15.773094,1.498224,27.886018,11.92517,22.17025,-120.868394,-0.216506,6,cluster5
9.686841,-141.900514,-16.120716,-2.06114,36.373067,16.10634,22.620584,-113.958031,-0.242487,7,cluster5
45.472915,-252.611296,-16.465221,7.84619,73.785364,4.986574,22.464699,-234.995647,-0.190526,5,cluster2
41.816383,-256.63156,-16.640332,2.355589,70.667673,10.321291,22.672545,-233.279011,-0.155885,6,cluster2
43.846173,-253.285411,-16.290631,10.288382,72.399724,2.12869,22.100968,-238.30525,-0.277128,6,cluster3
0.316965,-390.787035,-18.025453,-4.970986,33.428581,16.374808,23.140199,-359.450772,-0.173205,5,cluster5
209.967166,-565.390574,-16.463836,3.031089,239.889037,8.111194,22.135609,-543.416392,-0.069282,5,cluster1
49.774983,-380.466437,-15.592614,18.134572,79.501132,-8.729536,20.698007,-375.21001,-0.259808,6,cluster1
47.898826,-267.388115,-15.598157,5.940934,75.171005,6.150512,21.321545,-249.074795,0.190526,6,cluster2
79.878373,-341.283638,-14.899447,21.494751,106.521125,-9.997397,20.749969,-338.944676,-0.121244,6,cluster6
40.498812,-177.573313,-16.295134,-4.364768,69.628442,16.045719,21.910443,-148.294726,-0.34641,5,cluster5
38.401645,-201.76452,-19.933826,3.602666,69.974853,13.336791,25.824878,-176.099684,-0.051962,8,cluster4
47.029856,-258.500442,-16.640332,2.147743,75.863825,10.510084,22.637904,-235.012794,-0.173205,5,cluster2
8.592011,-188.544816,-18.72243,-1.71473,38.624733,17.384594,24.906891,-158.869935,-0.121244,6,cluster4
36.226535,-243.69366,-15.250015,11.760625,63.219854,-0.1351,21.009776,-231.563761,-0.103923,5,cluster3
3.346842,-159.845253,-16.987435,6.252703,30.484094,8.779766,23.226801,-139.886139,0,5,cluster3
8.592011,-188.544816,-18.72243,-1.71473,38.624733,17.384594,24.906891,-158.869935,-0.121244,6,cluster4
7.899884,-212.250702,-17.682507,-2.165064,36.892682,16.911744,23.85034,-183.072574,-0.173205,6,cluster5
80.414269,-301.979248,-14.380871,17.407111,105.308689,-5.274095,20.594084,-295.786127,0,6,cluster6
4.043473,-269.296661,-16.290804,-1.541525,31.003709,15.922743,22.378096,-241.866173,-0.242487,5,cluster5
68.612421,-272.776525,-15.946299,-2.580756,96.302025,15.27842,21.529392,-245.418436,-0.294449,7,cluster2
32.55632,-281.923485,-13.862642,6.564473,59.582548,2.39889,19.41629,-266.062749,-0.398372,7,cluster3
13.431708,-254.192659,-15.597464,-5.300075,43.30127,14.848872,21.304225,-224.615466,-0.207846,6,cluster5
37.474998,-254.697725,-14.036193,11.674022,63.046649,-0.838313,19.728059,-243.561331,-0.277128,6,cluster6
63.536993,-272.648873,-15.600408,2.078461,89.027412,12.309685,20.888533,-250.413151,-0.277128,5,cluster2
65.303512,-274.400149,-15.600582,2.04382,90.759462,12.346058,20.905853,-252.143296,-0.311769,6,cluster2
42.000846,-250.464593,-14.905683,1.602147,69.455237,8.894081,21.044417,-228.135686,-0.320429,6,cluster3
16.368919,-147.619919,-17.6832,-1.03923,44.340501,16.677917,24.162109,-119.375713,0.415692,7,cluster5
116.063859,-270.53681,-13.510862,21.286904,141.508551,-11.493889,19.312367,-269.585914,-0.381051,6,cluster6
49.91424,-213.631147,-15.591921,15.813624,79.327927,-5.840475,21.113699,-205.403905,-0.484974,6,cluster3
81.106743,-250.418174,-15.593653,11.985792,110.158431,-1.687017,21.182981,-238.331923,-0.484974,5,cluster2
63.170318,-281.864595,-18.028224,-1.402961,92.318308,16.447554,23.503929,-254.049245,-0.415692,7,cluster2
35.960839,-262.665505,-18.89321,5.040268,68.069597,8.802282,24.647083,-240.114203,-0.121244,7,cluster2
31.276334,-245.720159,-14.908801,0.822724,56.291651,12.113963,20.663366,-223.024751,0.060622,6,cluster3
35.960839,-262.665505,-18.89321,5.040268,68.069597,8.802282,24.647083,-240.114203,-0.121244,7,cluster2
51.084587,-445.516896,-14.906549,3.897114,76.729851,8.959899,20.542123,-425.427532,-0.034641,6,cluster1
68.897171,-336.155035,-13.860217,17.511034,95.78241,-9.029181,19.295046,-332.018205,-0.259808,6,cluster6
68.897171,-336.155035,-13.860217,17.511034,95.78241,-9.029181,19.295046,-332.018205,-0.259808,6,cluster6
26.210605,-319.558697,-14.735076,-2.580756,52.134729,14.410663,19.987866,-293.951019,0.051962,6,cluster5
16.270885,-298.165618,-16.29167,-9.353074,50.229473,15.830944,21.80652,-264.404484,-0.32909,6,cluster5
57.423546,-303.172111,-16.638946,2.147743,86.429335,10.323023,22.291494,-280.061357,-0.173205,6,cluster2
77.174641,-285.989648,-15.94041,20.819251,104.615869,-8.083481,21.927763,-281.845889,-0.138564,6,cluster2
27.2436,-173.778216,-13.69342,-4.130941,53.86678,12.851817,19.883943,-147.066875,0.389711,5,cluster5
53.943337,-242.254672,-15.078888,3.550704,81.059978,7.794229,21.494751,-221.259445,-0.259808,6,cluster2
68.897171,-336.155035,-13.860217,17.511034,95.78241,-9.029181,19.295046,-332.018205,-0.259808,6,cluster6
12.873121,-207.050566,-18.026665,-1.472243,42.95486,16.113269,24.369955,-177.759162,-0.415692,7,cluster4
30.191724,-223.695747,-19.587416,2.009179,60.621778,15.297473,25.409185,-196.932791,-0.103923,7,cluster4
51.982828,-276.814108,-16.987435,-1.437602,79.674337,16.109805,23.209481,-249.088478,-0.155885,6,cluster5
52.416534,-285.293536,-14.561871,-4.243524,79.501132,14.249582,20.542123,-257.790994,0.207846,6,cluster5
45.211895,-337.763591,-16.639639,-3.360179,75.69062,14.620241,21.910443,-309.27863,-0.32909,6,cluster5
25.987864,-138.03042,-18.369958,15.519175,57.330882,-1.704338,24.473878,-125.899482,0.069282,5,cluster3
52.416534,-285.293536,-14.561871,-4.243524,79.501132,14.249582,20.542123,-257.790994,0.207846,6,cluster5
45.211895,-337.763591,-16.639639,-3.360179,75.69062,14.620241,21.910443,-309.27863,-0.32909,6,cluster5
12.277469,-383.387021,-15.599889,-2.693339,40.876399,14.613313,21.80652,-354.813033,1.238416,5,cluster5
37.279969,-284.538535,-14.213902,-2.476833,64.43229,11.694807,19.953225,-259.412021,0,6,cluster5
10.668221,-185.145319,-19.937117,0.588897,40.010374,18.642063,26.690903,-155.531754,0.190526,7,cluster4
10.668221,-185.145319,-19.937117,0.588897,40.010374,18.642063,26.690903,-155.531754,0.190526,7,cluster4
3.952367,-235.214405,-16.295307,-2.199705,31.869735,15.299205,22.395417,-207.411179,0.051962,7,cluster5
20.425036,-199.380872,-15.601621,-4.41673,49.017038,15.233387,21.217622,-170.775706,-0.415692,7,cluster5
13.289506,-292.956129,-15.601101,0.762102,39.317553,13.044075,20.923174,-269.406127,-0.311769,6,cluster5
3.952367,-235.214405,-16.295307,-2.199705,31.869735,15.299205,22.395417,-207.411179,0.051962,7,cluster5
20.425036,-199.380872,-15.601621,-4.41673,49.017038,15.233387,21.217622,-170.775706,-0.415692,7,cluster5
68.792728,-318.656645,-13.860737,15.034201,95.609205,-6.176493,19.606815,-311.394156,0.034641,6,cluster6
30.218917,-286.415559,-14.208186,9.647523,58.023702,-0.902398,19.935905,-273.262019,0.121244,6,cluster1
37.279969,-284.538535,-14.213902,-2.476833,64.43229,11.694807,19.953225,-259.412021,0,6,cluster5
16.161766,-243.668372,-17.855712,1.628128,45.033321,14.034808,24.075506,-217.594079,-0.051962,7,cluster4
10.668221,-185.145319,-19.937117,0.588897,40.010374,18.642063,26.690903,-155.531754,0.190526,7,cluster4
24.284392,-226.575455,-16.990379,0.259808,50.229473,16.738539,23.088237,-199.976697,-0.6755,7,cluster5
126.44681,-470.383257,-15.771881,5.386678,153.806112,7.136049,21.14834,-451.518106,0.069282,5,cluster1
34.78824,-264.255528,-15.077502,3.983717,61.834214,7.556938,21.321545,-243.737654,-0.190526,6,cluster3
89.024467,-317.934727,-14.378966,19.710738,116.047404,-9.616346,19.901264,-314.627549,-0.138564,7,cluster6
89.024467,-317.934727,-14.378966,19.710738,116.047404,-9.616346,19.901264,-314.627549,-0.138564,7,cluster6
5.250885,-144.275329,-16.642237,-3.360179,33.774991,16.331507,22.378096,-115.532292,0.069282,5,cluster5
16.014022,-230.732204,-15.942315,13.180907,43.474475,-0.053694,22.412737,-218.02484,0.69282,6,cluster3
14.809034,-151.691278,-19.41629,-3.429461,47.284987,17.959635,24.751006,-120.517827,-0.32909,6,cluster4
93.232138,-290.981764,-13.514153,14.826355,119.165096,-5.029876,19.121841,-283.24504,-0.242487,5,cluster6
134.618453,-320.633781,-15.602314,-3.550704,162.466366,14.739752,21.910443,-292.564166,0.259808,5,cluster1
33.448846,-194.088937,-18.027704,-5.248114,66.164341,16.816481,23.694455,-162.124632,-0.242487,5,cluster5
42.247664,-216.040949,-18.027704,-1.974538,71.533698,17.429627,24.179429,-186.418377,-0.34641,6,cluster4
75.06587,-288.720226,-14.550439,27.556928,100.285742,-15.307865,20.853892,-292.330859,-0.017321,5,cluster6
36.547658,-172.594013,-18.548879,-0.017321,66.510751,15.584993,24.54316,-144.804297,-0.398372,6,cluster4
42.247664,-216.040949,-18.027704,-1.974538,71.533698,17.429627,24.179429,-186.418377,-0.34641,6,cluster4
93.232138,-290.981764,-13.514153,14.826355,119.165096,-5.029876,19.121841,-283.24504,-0.242487,5,cluster6
23.284652,-213.869477,-14.214248,-1.939897,48.670628,12.905511,20.507482,-188.780374,0.484974,5,cluster5
81.458349,-434.318668,-13.336791,25.010814,107.560355,-16.464875,18.879354,-437.751593,-0.069282,5,cluster6
36.670633,-319.291788,-20.105992,5.12687,68.935622,11.007183,25.755596,-295.690171,-0.155885,6,cluster2
134.618453,-320.633781,-15.602314,-3.550704,162.466366,14.739752,21.910443,-292.564166,0.259808,5,cluster1
48.340845,-199.600496,-20.456213,3.238935,79.327927,15.292277,26.777505,-172.651864,-0.103923,7,cluster4
7.106951,-245.046738,-14.561005,-3.533384,34.467811,13.684933,20.472841,-217.895802,0.433013,5,cluster5
28.668905,-229.85007,-16.121929,-2.944486,55.945241,16.118465,21.893122,-202.036798,-0.433013,6,cluster5
33.448846,-194.088937,-18.027704,-5.248114,66.164341,16.816481,23.694455,-162.124632,-0.242487,5,cluster5
58.456542,-265.561667,-13.85658,25.928801,85.2169,-17.057236,19.243084,-269.590071,-0.242487,6,cluster6
50.433855,-251.687767,-14.899101,15.553816,78.461902,-5.300075,20.351597,-243.661444,-0.138564,6,cluster6
38.627851,-177.95471,-16.468685,-4.589935,67.896392,16.392129,22.118289,-148.329021,-0.34641,5,cluster5
38.627851,-177.95471,-16.468685,-4.589935,67.896392,16.392129,22.118289,-148.329021,-0.34641,5,cluster5
58.456542,-265.561667,-13.85658,25.928801,85.2169,-17.057236,19.243084,-269.590071,-0.242487,6,cluster6
50.433855,-251.687767,-14.899101,15.553816,78.461902,-5.300075,20.351597,-243.661444,-0.138564,6,cluster6
31.14695,-201.881434,-15.254691,-4.849742,59.582548,14.928546,21.46011,-172.795797,-0.103923,6,cluster5
84.413055,-380.128168,-13.863508,7.378536,110.504842,2.100978,19.7627,-365.155974,0.069282,5,cluster1
31.14695,-201.881434,-15.254691,-4.849742,59.582548,14.928546,21.46011,-172.795797,-0.103923,6,cluster5
40.153961,-267.995199,-16.46678,-3.775871,69.974853,15.276688,22.464699,-238.612342,0.051962,6,cluster5
50.350371,-267.532914,-20.282661,-1.593487,83.138439,17.424431,26.292531,-236.788319,-0.155885,7,cluster4
47.432904,-401.990979,-16.289245,8.937382,76.210236,2.987788,22.222212,-385.832331,-0.121244,6,cluster1
47.432904,-400.432133,-16.289245,8.764177,76.210236,3.160993,22.222212,-384.10028,-0.121244,6,cluster1
47.432904,-400.432133,-16.289245,8.764177,76.210236,3.160993,22.222212,-384.10028,-0.121244,6,cluster1
64.545566,-298.774607,-16.46245,8.608293,93.357539,3.988913,22.412737,-281.739541,-0.259808,7,cluster2
47.432904,-401.990979,-16.289245,8.937382,76.210236,2.987788,22.222212,-385.832331,-0.121244,6,cluster1
47.432904,-400.432133,-16.289245,8.764177,76.210236,3.160993,22.222212,-384.10028,-0.121244,6,cluster1
68.082414,-342.928047,-14.55373,17.112662,94.916384,-6.483066,19.987866,-336.971177,-0.363731,5,cluster6
20.236589,-183.572098,-14.040697,-5.767729,48.151012,13.69879,19.797341,-155.494168,-0.103923,5,cluster5
78.613976,-347.945105,-14.379832,17.164624,105.828304,-7.267685,19.814661,-342.22518,-0.277128,5,cluster6
68.082414,-342.928047,-14.55373,17.112662,94.916384,-6.483066,19.987866,-336.971177,-0.363731,5,cluster6
17.065377,-174.572188,-15.254691,-3.031089,43.994091,14.570011,21.702597,-147.121608,0.415692,5,cluster5
