@relation winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute quality {3,4,5,6,7,8,9}

@data
-0.001351,0.029158,0.026967,0.084344,0.063159,0.037396,-0.021208,0.048623,0.028584,0.027106,0.00653,6
0.012203,0.001072,0.01695,0.092637,0.051119,0.020506,-0.028907,0.046906,0.01575,0.040259,-0.004326,6
-0.001351,0.029158,0.026967,0.084344,0.063159,0.037396,-0.021208,0.048623,0.028584,0.027106,0.00653,6
-0.007126,0.008109,0.04993,0.076664,0.045118,0.0397,0.006727,0.040166,-0.008692,0.01055,-0.011654,5
0.001955,0.034209,0.057353,0.091247,0.033106,0.064591,-0.033004,0.005906,-0.000911,0.039214,-0.029558,4
0.000187,0.022437,0.029052,0.10926,0.052149,0.041476,-0.011409,0.033657,0.021211,0.015212,-0.014064,6
-0.001971,0.016324,0.028379,0.107895,0.051349,0.036228,-0.012949,0.033748,0.025148,0.021315,-0.015188,6
0.005678,0.008616,0.034199,0.082214,0.0505,0.020849,-0.003545,0.043951,-0.002702,0.035381,-0.016742,6
0.005678,0.008616,0.034199,0.082214,0.0505,0.020849,-0.003545,0.043951,-0.002702,0.035381,-0.016742,6
0.005678,0.008616,0.034199,0.082214,0.0505,0.020849,-0.003545,0.043951,-0.002702,0.035381,-0.016742,6
0.005678,0.008616,0.034199,0.082214,0.0505,0.020849,-0.003545,0.043951,-0.002702,0.035381,-0.016742,6
0.001142,0.005196,0.028408,0.096804,0.046559,0.057416,-0.027498,0.029833,-0.004676,0.04512,-0.0204,6
-0.028935,0.03324,0.022918,0.104682,0.060479,0.055872,0.014703,0.045811,0.015879,0.044451,-0.01304,7
0.001474,0.021157,0.045508,0.072577,0.048548,0.046783,-0.030576,0.058725,-0.00556,0.0046,-0.020287,6
0.010208,0.010454,0.042391,0.084817,0.04069,0.029815,-0.018171,0.034692,0.005252,0.029262,-0.018232,5
-0.001817,0.037954,0.04277,0.099011,0.030997,0.041814,-0.003038,0.048259,0.005853,0.032006,-0.039619,5
0.000733,0.040668,0.029016,0.100805,0.043148,0.045863,0.008976,0.064967,0.01234,0.046873,-0.016469,7
-0.004823,0.017409,0.016289,0.086861,0.058472,0.029118,-0.023291,0.043423,0.029147,0.044784,-0.016397,6
-0.033615,0.020402,0.02695,0.095478,0.037863,0.036359,0.000552,0.025762,-0.01525,0.038393,-0.015455,5
0.013378,0.044153,-0.0071,0.104469,0.071231,0.036605,-0.054718,0.080782,0.008194,0.02816,0.004634,6
0.010048,0.047292,0.021372,0.108326,0.055142,0.044848,-0.020232,0.081431,0.013121,0.049885,-0.031092,7
-0.01079,0.053878,0.043572,0.090902,0.039259,0.040946,-0.00187,0.064628,0.007878,0.048814,-0.002614,7
-0.013014,0.054877,0.044448,0.089973,0.038642,0.038843,-0.004083,0.066716,0.007123,0.049854,-0.001692,7
-0.004213,0.037035,0.057434,0.090957,0.034676,0.056583,-0.024804,0.043154,-0.002819,0.032913,-0.015906,5
-0.018274,0.03524,0.036698,0.086004,0.072445,0.046169,-0.042288,0.047206,0.025979,0.012568,-0.006018,4
0.047295,0.016098,0.038076,0.086887,0.055389,0.028419,-0.009335,0.047909,-0.001786,0.024337,-0.038348,3
-0.033615,0.020402,0.02695,0.095478,0.037863,0.036359,0.000552,0.025762,-0.01525,0.038393,-0.015455,5
-0.011776,0.047695,0.0302,0.097466,0.060358,0.071324,-0.004224,0.068652,0.000906,0.02873,0.006996,3
-0.023521,0.042639,0.023511,0.087002,0.049968,0.019391,-0.019241,0.043531,0.007212,0.051046,-0.001512,6
-0.028061,0.034874,0.025058,0.091922,0.047879,0.031585,-0.015259,0.038215,0.022494,0.038822,-0.019362,8
-0.005411,0.048764,0.041048,0.101197,0.041216,0.057336,-0.008676,0.054697,-0.004992,0.042376,-0.010812,7
-0.005411,0.048764,0.041048,0.101197,0.041216,0.057336,-0.008676,0.054697,-0.004992,0.042376,-0.010812,7
-0.012926,0.047209,0.028905,0.105352,0.056023,0.051997,-0.00785,0.065929,0.011303,0.043769,-0.013863,6
-0.01821,0.060098,0.037846,0.106193,0.044687,0.061263,-0.001273,0.053293,-0.004322,0.055969,-0.000766,4
-0.009425,0.034998,0.045621,0.082521,0.054101,0.033327,0.008158,0.053802,0.018849,0.028652,-0.01649,6
-0.004237,0.014592,0.037654,0.088757,0.031941,0.017863,-0.006045,0.050997,-0.030525,0.033933,-0.02026,5
-0.008835,0.03911,0.042022,0.098791,0.037824,0.044243,0.009006,0.049575,-0.006076,0.036857,-0.007775,5
-0.000568,0.003322,0.020108,0.094525,0.051575,0.023887,-0.020781,0.048294,-0.000112,0.041707,-0.026418,6
0.000727,0.046644,0.015073,0.102769,0.046582,0.027932,-0.020581,0.06296,0.004106,0.055791,0.002563,6
-0.004237,0.014592,0.037654,0.088757,0.031941,0.017863,-0.006045,0.050997,-0.030525,0.033933,-0.02026,5
0.003241,0.031286,0.035376,0.092107,0.045567,0.032523,-0.024612,0.037777,0.005311,0.031802,-0.011054,6
-0.013501,0.03633,0.04621,0.087887,0.031626,0.056463,-0.048788,0.030105,-0.002688,0.057819,-0.026393,5
-0.014492,0.036666,0.0475,0.087579,0.031584,0.056917,-0.048081,0.029286,-0.003389,0.057835,-0.02786,6
-0.013107,0.035225,0.046819,0.087032,0.032282,0.057756,-0.047227,0.02804,-0.001985,0.058057,-0.029681,6
0.003241,0.031286,0.035376,0.092107,0.045567,0.032523,-0.024612,0.037777,0.005311,0.031802,-0.011054,6
-0.015007,0.037622,0.045938,0.088156,0.03104,0.057009,-0.050445,0.029307,-0.005453,0.059589,-0.027381,5
-0.009903,0.020275,0.056279,0.075882,0.045825,0.032931,-0.009517,0.047147,-0.002831,0.038536,-0.00706,5
-0.01996,0.038191,0.043051,0.097473,0.033785,0.054705,-0.013295,0.007592,-0.002037,0.055715,-0.018586,5
-0.010253,0.01034,0.004141,0.098829,0.054852,0.021428,-0.019084,0.047837,-0.006381,0.044887,-0.015882,5
-0.013442,0.022661,0.025907,0.086495,0.051716,0.020294,-0.011562,0.055404,0.002796,0.040164,-0.021499,6
-0.01303,0.022158,0.025168,0.086623,0.05026,0.021937,-0.011378,0.055063,0.002343,0.038473,-0.023748,6
-0.010805,0.062256,0.026207,0.108667,0.031932,0.023113,0.006166,0.050963,-0.000726,0.048931,-0.034923,5
-0.020053,0.060856,0.037108,0.105409,0.035024,0.033169,-0.002855,0.045675,0.00088,0.054466,-0.027513,4
-0.012126,0.048561,0.015356,0.108926,0.061199,0.062047,-0.008867,0.068874,-0.005447,0.03463,-0.039359,7
0.008094,0.044729,0.031799,0.111215,0.056275,0.058168,0.005272,0.071405,0.010436,0.053104,-0.018451,8
-0.027117,0.036398,0.014727,0.099215,0.067613,0.065178,-0.000625,0.066499,-0.007973,0.049955,-0.031564,8
-0.007349,0.031383,0.010659,0.109608,0.049785,0.037749,-0.033811,0.042561,-0.000226,0.060023,-0.029735,4
0.00451,0.009498,0.038827,0.083612,0.048526,0.035763,-0.01809,0.042514,-0.008213,0.036308,-0.02035,5
0.011484,0.012674,0.040128,0.085548,0.040873,0.027837,-0.021739,0.037369,-0.006513,0.033761,-0.021126,5
0.002327,0.026076,0.035183,0.09148,0.039006,0.01873,-0.01752,0.030343,0.011689,0.045436,-0.020201,5
0.002372,0.010405,0.038219,0.081439,0.053996,0.035819,-0.015517,0.051595,-0.008645,0.033978,-0.020093,6
0.005443,0.014858,0.029462,0.08678,0.046832,0.012673,-0.007564,0.047337,-0.009652,0.038618,-0.017958,7
0.005443,0.014858,0.029462,0.08678,0.046832,0.012673,-0.007564,0.047337,-0.009652,0.038618,-0.017958,7
0.005443,0.014858,0.029462,0.08678,0.046832,0.012673,-0.007564,0.047337,-0.009652,0.038618,-0.017958,7
0.005443,0.014858,0.029462,0.08678,0.046832,0.012673,-0.007564,0.047337,-0.009652,0.038618,-0.017958,7
-0.019746,0.02424,0.048037,0.082923,0.062183,0.042717,-0.010174,0.055785,0.026019,0.034427,-0.007734,6
0.009305,0.005725,0.037038,0.087262,0.050722,0.020266,-0.001076,0.044166,-0.021648,0.036682,-0.023915,5
-0.00793,0.03743,0.037616,0.086074,0.048104,0.041583,-0.03522,0.050518,0.007954,0.021078,-0.015957,7
-0.002532,0.035168,0.029609,0.123395,0.04138,0.05124,-0.008981,-0.016522,0.024282,0.038961,-0.019064,3
-0.010076,0.038456,0.02654,0.090674,0.047261,0.037892,-0.030106,0.03611,0.018849,0.040465,-0.005224,6
-0.020484,0.022376,0.005191,0.113251,0.049412,0.041142,0.002724,0.029092,-0.014852,0.025129,-0.023608,5
-0.022347,0.013857,0.02074,0.100581,0.065206,0.029698,-0.005609,0.053946,0.030816,0.056436,-0.040364,7
-0.017802,0.01159,0.043634,0.090942,0.053219,0.026595,0.011134,0.046382,0.013958,0.036243,-0.032665,6
-0.018182,0.044089,0.021717,0.097277,0.05103,0.02747,0.004241,0.055325,0.006012,0.043644,-0.005876,6
-0.004772,0.054598,0.052348,0.079213,0.043922,0.044692,-0.034743,0.041161,0.016283,0.056198,-0.060044,6
0.006108,0.054178,0.037727,0.101693,0.043902,0.036561,0.016815,0.044279,0.019297,0.031383,-0.025246,6
-0.004772,0.054598,0.052348,0.079213,0.043922,0.044692,-0.034743,0.041161,0.016283,0.056198,-0.060044,6
0.003549,0.039556,0.037961,0.094424,0.060256,0.045513,-0.020848,0.051909,0.021468,0.06058,-0.009818,6
0.007064,0.028933,0.041147,0.098207,0.046106,0.045566,-0.012773,0.029485,0.011375,0.048571,-0.023416,6
0.007064,0.028933,0.041147,0.098207,0.046106,0.045566,-0.012773,0.029485,0.011375,0.048571,-0.023416,6
0.005028,0.030546,0.041711,0.099883,0.045882,0.046287,-0.014572,0.027902,0.009754,0.050515,-0.022599,5
0.007442,0.029513,0.041252,0.098826,0.047072,0.044147,-0.013304,0.029929,0.012003,0.048369,-0.022161,6
-0.006372,0.037072,0.036626,0.095474,0.039568,0.042577,-0.013964,0.050644,0.004658,0.053325,-0.011447,7
-0.004531,0.03361,0.036987,0.095122,0.042121,0.040408,-0.014774,0.051123,0.00915,0.054818,-0.009612,6
-0.018777,0.055341,0.03013,0.098035,0.049647,0.059249,-0.031029,0.057639,0.004899,0.036589,-0.035912,7
0.001864,0.028431,0.042814,0.09831,0.056633,0.094242,-0.04003,0.05961,-0.002525,0.060737,-0.022143,8
-0.013627,0.032937,0.035944,0.106738,0.052503,0.042309,-0.001305,0.034574,0.026533,0.026218,-0.014094,6
-0.016928,0.026267,0.033892,0.083836,0.043082,0.038294,-0.036064,0.048157,0.00753,0.050663,-0.028457,6
-0.013947,0.026852,0.034107,0.083463,0.044594,0.037153,-0.034444,0.048906,0.008738,0.048912,-0.027171,5
-0.015928,0.054414,0.024846,0.076394,0.085111,0.01976,0.015867,0.013724,-0.005634,0.058374,-0.021339,6
-0.004881,0.031883,0.034802,0.098513,0.043287,0.041823,-0.001055,0.054109,0.012921,0.046471,-0.010294,6
-0.00645,0.027309,0.038581,0.095747,0.042753,0.039818,0.000074,0.057024,0.005608,0.045496,-0.009638,5
-0.014107,0.032794,0.031944,0.097972,0.06145,0.074834,-0.004572,0.062668,-0.004583,0.030119,0.001599,7
-0.018764,0.054314,0.048409,0.073605,0.049012,0.04181,-0.012227,0.059036,0.015489,0.008871,-0.017124,6
-0.023806,0.056088,0.050028,0.072147,0.053344,0.042859,-0.012594,0.058793,0.024625,0.009624,-0.019561,7
-0.00645,0.027309,0.038581,0.095747,0.042753,0.039818,0.000074,0.057024,0.005608,0.045496,-0.009638,5
-0.004881,0.031883,0.034802,0.098513,0.043287,0.041823,-0.001055,0.054109,0.012921,0.046471,-0.010294,6
-0.010797,0.02425,0.034178,0.100382,0.042948,0.043255,0.004926,0.052813,-0.002451,0.044406,-0.009044,6
0.016097,0.049427,-0.004453,0.140764,0.05667,0.047008,-0.020698,0.047451,-0.001294,0.046886,-0.009675,5
0.003005,-0.020875,0.016698,0.093834,0.075302,0.023699,-0.024872,0.037995,0.052152,0.074267,-0.044113,5
0.019642,0.014483,0.013088,0.103499,0.046627,0.02392,-0.018168,0.061102,-0.013104,0.028884,-0.024217,6
-0.013098,0.0367,0.032511,0.091468,0.038506,0.032394,-0.03131,0.048242,0.0043,0.043544,-0.033692,6
-0.003359,0.005581,0.036103,0.083862,0.049532,0.035828,-0.015159,0.051492,-0.005211,0.034532,-0.017228,6
-0.023404,0.043597,0.030843,0.094965,0.042159,0.032143,0.005605,0.048748,0.01672,0.041033,-0.030986,5
-0.015757,0.038926,0.033178,0.100681,0.057359,0.068011,-0.010393,0.066611,0.007226,0.045326,-0.041774,8
-0.005963,0.031219,0.034827,0.097772,0.043995,0.039604,-0.001027,0.054334,0.014156,0.047581,-0.012271,5
-0.005823,0.051967,0.040792,0.102029,0.04908,0.052037,-0.002234,0.066327,0.010883,0.048248,-0.012067,6
-0.009394,0.0313,0.038054,0.093109,0.037038,0.030648,-0.008115,0.051813,-0.007261,0.042593,-0.013495,5
-0.012791,0.04895,0.048673,0.09067,0.03699,0.045336,-0.006543,0.063317,-0.004043,0.046824,-0.006233,5
-0.005823,0.051967,0.040792,0.102029,0.04908,0.052037,-0.002234,0.066327,0.010883,0.048248,-0.012067,6
-0.006204,0.050267,0.034906,0.097425,0.050096,0.049967,-0.004745,0.061212,0.010611,0.042067,-0.005946,6
-0.015366,0.014575,0.050914,0.08009,0.045032,0.030712,-0.015509,0.045439,0.002531,0.044109,-0.009364,6
-0.028765,0.058956,0.034729,0.10825,0.057662,0.042026,-0.024352,0.04726,0.007885,0.032844,0.007288,5
-0.028238,0.039086,0.020975,0.079096,0.062063,0.030306,-0.028802,0.05141,0.025019,0.023186,-0.045159,7
-0.008231,0.032916,0.024384,0.091184,0.044626,0.022078,-0.008429,0.044533,0.002979,0.018885,-0.012165,7
-0.007713,0.053593,0.030975,0.11301,0.045677,0.028355,-0.010542,0.038948,0.019403,0.026343,-0.019334,6
-0.017733,0.030359,0.032792,0.086821,0.041255,0.027479,-0.007368,0.045361,-0.008779,0.0338,-0.006879,6
-0.043424,0.040334,0.014261,0.082697,0.058151,0.031886,-0.028685,0.047303,-0.00285,0.048667,-0.02932,5
-0.042448,0.039173,0.014329,0.081537,0.058364,0.030686,-0.027289,0.049021,-0.001548,0.04826,-0.02805,6
-0.002291,0.035092,0.040562,0.084734,0.050006,0.028348,0.002779,0.04679,0.019775,0.029008,-0.008243,6
-0.015118,0.054466,0.052927,0.088212,0.035828,0.054272,-0.022156,0.05595,0.013711,0.051347,-0.029518,7
-0.027806,0.002394,0.054117,0.074525,0.050587,0.018102,0.006091,0.037379,0.004283,0.036041,-0.028439,6
-0.010172,0.025172,0.043192,0.092873,0.052131,0.030044,0.011058,0.049552,-0.003175,0.019633,-0.03402,6
-0.014054,0.018765,0.042277,0.090748,0.05556,0.025979,0.011362,0.046234,0.008666,0.032765,-0.033575,5
-0.013936,0.039353,0.018323,0.085975,0.0649,0.028895,-0.020916,0.073239,0.017829,0.040658,-0.036455,7
0.01007,0.031875,0.031322,0.115647,0.04956,0.053152,0.00899,0.059194,-0.000221,0.062918,-0.017312,7
-0.013851,0.052802,0.031402,0.081604,0.049494,0.026496,-0.021,0.040915,-0.006488,0.060556,-0.012819,6
0.01007,0.031875,0.031322,0.115647,0.04956,0.053152,0.00899,0.059194,-0.000221,0.062918,-0.017312,7
-0.004793,0.02742,0.001475,0.098512,0.055447,0.039046,-0.040188,0.043845,-0.00353,0.053218,0.009453,6
0.012462,0.016317,0.03444,0.089655,0.045247,0.00788,-0.001264,0.046694,-0.01032,0.046383,-0.01251,6
0.012462,0.016317,0.03444,0.089655,0.045247,0.00788,-0.001264,0.046694,-0.01032,0.046383,-0.01251,6
-0.014872,0.051312,0.004717,0.091887,0.044194,0.023655,-0.045547,0.045577,-0.002932,0.045017,-0.022436,6
0.028002,0.045077,0.021257,0.125209,0.047555,0.02692,0.010181,0.03887,0.030185,0.024788,-0.024772,6
-0.007303,0.032496,0.024831,0.097388,0.051412,0.032673,-0.017515,0.05541,0.013905,0.042404,-0.026186,6
-0.0031,0.010378,0.044411,0.077822,0.054878,0.041162,-0.008187,0.057088,-0.002524,0.033477,-0.026688,6
-0.0133,0.054236,0.054698,0.092248,0.025836,0.025407,-0.012361,0.020167,0.018625,0.046705,-0.028041,5
-0.005265,0.029407,0.04751,0.077167,0.053598,0.03691,0.003583,0.045915,0.023938,0.027198,-0.010567,6
0.012462,0.016317,0.03444,0.089655,0.045247,0.00788,-0.001264,0.046694,-0.01032,0.046383,-0.01251,6
-0.010577,0.046092,0.040115,0.098462,0.061202,0.057641,0.005049,0.060102,0.020273,0.024234,-0.006366,7
-0.017824,0.045214,0.027631,0.097093,0.058258,0.058441,-0.024529,0.074152,0.008411,0.038634,-0.037237,7
-0.001376,0.049203,0.038461,0.07152,0.083712,0.041634,-0.018742,0.050242,0.019966,0.035843,-0.02637,6
-0.001527,0.040475,0.03431,0.092263,0.037979,0.025175,-0.017107,0.032596,0.019977,0.056061,-0.019156,6
-0.004083,0.037495,0.00564,0.108179,0.0593,0.037152,-0.015033,0.046438,0.011649,0.038116,-0.026269,6
0.000426,0.030349,0.055905,0.099399,0.04545,0.069217,0.018829,0.050648,-0.012243,0.047539,-0.034443,5
-0.001527,0.040475,0.03431,0.092263,0.037979,0.025175,-0.017107,0.032596,0.019977,0.056061,-0.019156,6
-0.004083,0.037495,0.00564,0.108179,0.0593,0.037152,-0.015033,0.046438,0.011649,0.038116,-0.026269,6
-0.003298,0.046654,0.018108,0.128314,0.034585,0.086508,-0.061023,-0.001912,-0.002774,0.067433,-0.017846,5
-0.000481,0.041785,0.027156,0.09314,0.037056,0.019298,-0.016871,0.039103,0.014503,0.042058,-0.016798,6
-0.011332,0.049354,0.049035,0.096377,0.05327,0.078009,-0.01252,0.068263,0.010559,0.055704,-0.007734,7
-0.011332,0.049354,0.049035,0.096377,0.05327,0.078009,-0.01252,0.068263,0.010559,0.055704,-0.007734,7
-0.005823,0.051086,0.029966,0.09561,0.042831,0.047451,-0.019134,0.050515,0.008435,0.037287,-0.00981,7
-0.013632,0.04837,0.02672,0.095776,0.044695,0.029277,0.006611,0.046652,0.010603,0.036386,-0.016415,7
-0.023679,0.050558,0.006133,0.09563,0.053622,0.035019,-0.026656,0.05185,-0.013488,0.044235,-0.003053,6
-0.005823,0.051086,0.029966,0.09561,0.042831,0.047451,-0.019134,0.050515,0.008435,0.037287,-0.00981,7
-0.013632,0.04837,0.02672,0.095776,0.044695,0.029277,0.006611,0.046652,0.010603,0.036386,-0.016415,7
0.003692,0.016166,0.037145,0.085918,0.038224,0.021394,-0.01737,0.042974,0.002222,0.034218,-0.025427,6
0.004386,0.03406,0.034377,0.097272,0.037878,0.030201,-0.019095,0.035993,-0.001793,0.03035,-0.023257,6
-0.000481,0.041785,0.027156,0.09314,0.037056,0.019298,-0.016871,0.039103,0.014503,0.042058,-0.016798,6
-0.011003,0.038694,0.028489,0.100921,0.049045,0.068312,-0.0069,0.055512,0.002829,0.04824,-0.001543,7
-0.011332,0.049354,0.049035,0.096377,0.05327,0.078009,-0.01252,0.068263,0.010559,0.055704,-0.007734,7
-0.035868,0.039046,0.022836,0.085916,0.05828,0.053523,0.003561,0.066112,0.00292,0.041778,0.018557,7
-0.012641,0.006179,0.007337,0.098928,0.053336,0.028183,-0.040439,0.044215,0.014422,0.070328,-0.027285,5
-0.008645,0.036561,0.041019,0.088035,0.051407,0.037945,-0.009355,0.045093,0.015374,0.025357,-0.006219,6
-0.016225,0.004119,0.03113,0.086862,0.040737,0.030439,-0.01663,0.046132,-0.002029,0.030215,-0.033889,7
-0.016225,0.004119,0.03113,0.086862,0.040737,0.030439,-0.01663,0.046132,-0.002029,0.030215,-0.033889,7
-0.024875,0.058097,0.037333,0.106378,0.028507,0.039771,-0.006923,0.046098,0.001007,0.055681,-0.023662,5
-0.009926,0.03638,0.052555,0.101366,0.029585,0.06747,-0.031637,0.034757,-0.006709,0.042797,-0.020985,6
-0.014021,0.049954,0.022361,0.110117,0.042657,0.046932,0.004747,0.070605,0.005208,0.047013,-0.041129,6
-0.03279,0.007125,0.033071,0.089109,0.042961,0.035566,0.001093,0.025786,-0.002888,0.044029,-0.02036,5
-0.008645,0.012409,0.04716,0.084037,0.040855,0.02509,-0.010964,0.036356,0.048564,0.07246,-0.037173,5
-0.007082,0.041259,0.032008,0.116769,0.042283,0.046553,0.015577,0.047623,0.019382,0.047851,-0.032658,5
-0.024227,0.041264,0.036678,0.093906,0.060927,0.054013,-0.001789,0.057868,0.021077,0.037575,-0.018156,6
-0.008354,0.007227,0.058112,0.073939,0.049777,0.03906,-0.013242,0.050422,-0.00795,0.028642,-0.014186,5
-0.019397,0.040239,0.037861,0.094764,0.053881,0.05196,0.011411,0.064866,0.012465,0.046585,-0.019983,6
-0.024227,0.041264,0.036678,0.093906,0.060927,0.054013,-0.001789,0.057868,0.021077,0.037575,-0.018156,6
-0.03279,0.007125,0.033071,0.089109,0.042961,0.035566,0.001093,0.025786,-0.002888,0.044029,-0.02036,5
-0.004702,0.058898,0.051718,0.080807,0.03835,0.026271,-0.029794,0.030702,0.012066,0.048706,-0.023868,5
0.015537,-0.000155,0.025706,0.087156,0.04463,0.016499,-0.029115,0.050405,-0.009725,0.02881,-0.013033,5
0.013779,0.035785,0.019054,0.104788,0.064854,0.051364,-0.024032,0.082562,0.007139,0.040793,-0.03224,6
-0.008645,0.012409,0.04716,0.084037,0.040855,0.02509,-0.010964,0.036356,0.048564,0.07246,-0.037173,5
-0.011449,0.033702,0.042293,0.095308,0.061055,0.07296,0.003762,0.07068,0.011639,0.059475,-0.023899,7
-0.007442,0.054041,0.030151,0.103336,0.03085,0.042705,-0.026339,0.023702,0.003272,0.048459,-0.019205,5
-0.017183,0.048213,0.027414,0.087678,0.052207,0.027267,-0.006937,0.05926,0.012321,0.037456,-0.010449,6
-0.007082,0.041259,0.032008,0.116769,0.042283,0.046553,0.015577,0.047623,0.019382,0.047851,-0.032658,5
-0.006771,0.01167,0.041594,0.090917,0.032265,0.016818,-0.003291,0.051067,-0.020252,0.030051,-0.023535,6
-0.017234,0.024765,0.030025,0.084742,0.046229,0.036035,-0.023696,0.048007,-0.002598,0.008583,-0.048611,6
-0.019866,0.044511,0.031947,0.094732,0.042356,0.030723,0.005715,0.051685,0.017798,0.041313,-0.030041,5
-0.019866,0.044511,0.031947,0.094732,0.042356,0.030723,0.005715,0.051685,0.017798,0.041313,-0.030041,5
-0.006771,0.01167,0.041594,0.090917,0.032265,0.016818,-0.003291,0.051067,-0.020252,0.030051,-0.023535,6
-0.017234,0.024765,0.030025,0.084742,0.046229,0.036035,-0.023696,0.048007,-0.002598,0.008583,-0.048611,6
-0.004431,0.043856,0.045626,0.09519,0.036506,0.030188,0.006633,0.040441,0.025737,0.040811,-0.012887,6
0.003798,0.018028,0.033652,0.089459,0.040764,0.01386,-0.024298,0.041768,0.016229,0.049892,-0.011955,5
-0.004431,0.043856,0.045626,0.09519,0.036506,0.030188,0.006633,0.040441,0.025737,0.040811,-0.012887,6
-0.002276,0.042375,0.031817,0.09824,0.052213,0.045359,-0.015062,0.039917,0.023079,0.036322,-0.030715,6
0.009773,0.033938,0.033295,0.110303,0.05619,0.052815,0.003062,0.072971,0.021206,0.062539,-0.022708,7
0.020263,0.024723,0.024195,0.097982,0.058251,0.033439,-0.027406,0.061751,0.010478,0.031078,-0.005867,6
0.019679,0.025069,0.024471,0.098218,0.058132,0.033271,-0.027336,0.061508,0.010721,0.031235,-0.006018,6
0.019679,0.025069,0.024471,0.098218,0.058132,0.033271,-0.027336,0.061508,0.010721,0.031235,-0.006018,6
-0.008921,0.023898,0.035871,0.092665,0.060117,0.042789,-0.008245,0.050885,0.012477,0.032173,-0.021592,7
0.020263,0.024723,0.024195,0.097982,0.058251,0.033439,-0.027406,0.061751,0.010478,0.031078,-0.005867,6
0.019679,0.025069,0.024471,0.098218,0.058132,0.033271,-0.027336,0.061508,0.010721,0.031235,-0.006018,6
-0.00758,0.014034,0.024693,0.093447,0.052495,0.028424,-0.005041,0.044825,-0.013356,0.042041,-0.008789,5
-0.005168,0.052939,0.039336,0.092825,0.031521,0.014102,0.000214,0.035373,0.018631,0.034588,-0.025359,5
-0.005969,0.010915,0.025977,0.091735,0.052864,0.028984,-0.006918,0.039964,-0.00904,0.039886,-0.018704,5
-0.00758,0.014034,0.024693,0.093447,0.052495,0.028424,-0.005041,0.044825,-0.013356,0.042041,-0.008789,5
-0.008065,0.056351,0.057939,0.093061,0.029707,0.034452,-0.014708,0.035341,0.016751,0.052554,-0.018049,5
-0.003725,0.015987,0.01624,0.08998,0.057341,0.015237,-0.01746,0.04882,0.037395,0.046005,-0.028336,7
0.02319,0.065769,0.036407,0.092797,0.051187,0.033892,-0.037724,0.009189,-0.000726,0.057013,-0.036795,4
-0.001986,0.0314,0.038535,0.097601,0.055794,0.064188,0.00463,0.068675,0.010698,0.03361,-0.030329,8
-0.003776,0.037331,0.037683,0.098568,0.057077,0.063489,0.003316,0.072359,0.010425,0.029396,-0.026779,7
0.002314,0.041602,0.009676,0.099956,0.051654,0.02978,-0.04231,0.054499,0.006115,0.039759,0.009486,5
0.003571,0.032765,0.01773,0.10134,0.070935,0.046699,-0.02318,0.077418,0.028485,0.045791,-0.025341,8
-0.003725,0.015987,0.01624,0.08998,0.057341,0.015237,-0.01746,0.04882,0.037395,0.046005,-0.028336,7
